case_id,carbon_cap_ratio,typical_day_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,grid_sell_kw,pv_used_kw,pv_sold_kw,pv_curtail_kw,wind_used_kw,wind_sold_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
CARBON_CAP_100,1.0,TD_SUMMER,10,120,9545.0,3120.0,45.0,0.0,0.0,5631.8599481969595,0.0,0.0,6912.000000000001,0.0,0.0,1040.0,3120.0,0.0,0.0,-0.0,0.0,261.93494310134486,1958.8599481969604,37.147371607146155,0.0,7.8526283928538305,134.06631908757348,0.0,-1.0658141036401503e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,11,120,9430.0,2880.0,35.0,0.0,0.0,6079.848807712627,0.0,0.0,6451.200000000002,0.0,0.0,960.0,2880.0,0.0,0.0,0.0,0.0,261.93494310134486,2141.0488077126283,40.459896325612846,5.459896325612846,0.0,139.52062931655766,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,12,120,9200.0,2760.0,30.0,0.0,0.0,5759.856765201436,0.0,0.0,6912.000000000001,0.0,0.0,920.0,2760.0,0.0,0.0,0.0,0.0,261.93494310134486,2551.856765201437,47.5830459084375,17.583045908437498,0.0,157.0978618654403,0.0,-1.3322676295501878e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,13,120,9085.0,2760.0,30.0,0.0,0.0,4991.875863174579,0.0,0.0,7833.600000000002,0.0,0.0,920.0,2760.0,0.0,0.0,0.0,0.0,261.93494310134486,2820.475863174581,52.06003087465656,22.060030874656576,0.0,179.1513469958525,0.0,-1.4210854715202004e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,14,120,9200.0,2880.0,35.0,0.0,0.0,3711.907693129814,0.0,0.0,8755.2,0.0,0.0,960.0,2880.0,0.0,0.0,0.0,0.0,261.93494310134486,2307.107693129815,43.47914878774351,8.479148787743497,0.0,187.62303114413783,0.0,1.2434497875801753e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,15,120,9545.0,3120.0,40.0,0.0,0.0,2239.9442975783363,0.0,0.0,9676.800000000001,0.0,0.0,1040.0,3120.0,0.0,0.0,0.0,0.0,261.93494310134486,1331.7442975783379,25.74526886862575,0.0,14.254731131374257,173.3604823864659,0.0,7.105427357601002e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,16,120,9890.0,3420.0,50.0,-0.0,0.0,767.9809020268582,0.0,0.0,10137.600000000002,0.0,0.0,1140.0,3420.0,0.0,0.0,0.0,124.41909797313929,130.96747155067192,0.0,0.0,0.0,50.000000000000014,123.3532590330331,0.0,1.4210854715202004e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,17,120,10350.0,3840.0,60.0,-0.0,0.0,127.99681700447637,0.0,0.0,10828.800000000001,0.0,0.0,731.2159149776168,2193.6477449328504,1646.3522550671496,165.48116522333666,0.0,124.41909797313929,0.0,0.0,0.0,0.0,59.99999999999999,63.348119313906736,7.105427357601002e-15,0.0,0.0,357.43931688240724
CARBON_CAP_100,1.0,TD_SUMMER,18,120,10120.0,4200.0,50.0,0.0,0.0,0.0,0.0,0.0,11520.000000000002,0.0,0.0,1400.0,4200.0,0.0,0.0,1.613916566068487e-13,0.0,0.0,0.0,0.0,0.0,49.99999999999999,13.345479808935334,7.105427357601002e-15,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,19,120,9430.0,4320.0,35.0,0.0,0.0,0.0,0.0,0.0,11980.800000000003,0.0,0.0,1440.0,4320.0,0.0,0.0,-0.0,0.0,-0.0,1110.800000000003,21.655076252723372,0.0,13.344923747276628,0.0,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,20,120,8510.0,4200.0,25.0,0.0,1362.194102288826,0.0,0.0,0.0,11309.805897711178,1362.194102288826,0.0,1400.0,4200.0,0.0,0.0,52.38698862026897,0.0,49.76763918925552,1347.4189090909092,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,21,120,7474.999999999999,4080.0,20.0,0.0,1951.7603154361568,0.0,0.0,0.0,10489.839684563845,1951.7603154361568,0.0,1360.0,4080.0,0.0,0.0,33.086519128592556,0.0,81.19983236141844,1621.7531654352529,28.870375792848094,8.870375792848094,0.0,8.870375792848094,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,22,120,6669.999999999999,3900.0,15.0,0.0,178.41301137973278,0.0,0.0,0.0,11341.586988620269,178.41301137973278,0.0,1300.0,3900.0,0.0,0.0,52.38698862026897,0.0,130.96747155067396,3319.2000000000007,60.37209982174689,45.37209982174689,0.0,54.24210601560362,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_SUMMER,23,120,6209.999999999999,3780.0,15.0,0.0,0.0,0.0,0.0,0.0,10598.400000000001,0.0,0.0,1260.0,3780.0,0.0,0.0,-1.609106010829027e-12,0.0,130.96747155067243,3128.400000000004,57.19209982174695,42.19209982174694,0.0,96.4319457495999,0.0,5.329070518200751e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,0,120,5460.0,8370.0,15.0,-0.0,0.0,0.0,0.0,0.0,9676.800000000001,0.0,0.0,2790.0,8370.0,0.0,0.0,0.0,72.03210935286985,55.14419854765155,1498.832109352871,28.78322908270817,13.78322908270816,0.0,110.21115683456848,0.0,1.0658141036401503e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,1,120,5250.0,8235.0,15.0,-0.0,0.0,0.0,0.0,0.0,10368.000000000002,0.0,0.0,2745.0,8235.0,0.0,0.0,0.0,52.38698862026897,0.0,2425.3869886202706,45.47521629875139,30.475216298751405,0.0,140.6817810017851,0.0,-1.6431300764452317e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,2,120,5040.0,8100.000000000001,15.0,0.0,0.0,0.0,0.0,0.0,11059.2,0.0,0.0,2700.0000000000005,8100.000000000001,0.0,0.0,0.0,-0.0,0.0,3319.2000000000007,60.37209982174689,45.3720998217469,0.0,186.04801908265694,0.0,-7.105427357601002e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,3,120,4935.0,7965.000000000001,15.0,0.0,558.4130113797328,0.0,0.0,0.0,10961.586988620269,558.4130113797328,0.0,2655.0000000000005,7965.000000000001,0.0,0.0,52.38698862026897,0.0,49.76763918925552,3319.2000000000007,60.37209982174689,45.3720998217469,0.0,231.41236690360873,0.0,-8.881784197001252e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,4,120,5040.0,7830.000000000001,20.0,0.0,887.1809020268629,0.0,0.0,0.0,11093.61909797314,887.1809020268629,0.0,2610.0000000000005,7830.000000000001,0.0,0.0,124.41909797313929,0.0,167.96578226373782,3319.2000000000007,60.37209982174689,40.37209982174687,0.0,271.7748245434013,0.0,1.9539925233402755e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,5,120,5460.0,8100.000000000001,25.0,0.0,69.88191085962717,127.99681700447637,0.0,0.0,11450.118089140375,69.88191085962717,0.0,2700.0000000000005,8100.000000000001,0.0,0.0,98.91490614484951,0.0,261.93494310134486,3319.2000000000007,60.37209982174689,35.37209982174687,0.0,307.1356004141255,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,6,120,6510.0,8775.0,40.0,0.0,0.0,767.9809020268582,0.0,0.0,10598.400000000001,0.0,0.0,2925.0,8775.0,0.0,0.0,0.0,-0.0,261.93494310134486,1931.3809020268595,36.6477525858716,0.0,3.352247414128442,303.77055568331315,0.0,4.085620730620576e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,7,120,7350.0,9450.0,50.0,0.0,0.0,1919.9522550671454,0.0,0.0,9216.000000000002,0.0,0.0,2925.0,8775.0,675.0,67.8468330103489,0.0,0.0,261.93494310134486,860.9522550671472,16.881416766022493,0.0,33.11858323397752,270.6393153428488,0.0,1.0658141036401503e-14,0.0,146.54915930235347
CARBON_CAP_100,1.0,TD_WINTER,8,120,7980.0,9180.0,55.0,0.0,0.0,3519.9124676231004,0.0,0.0,8294.400000000001,0.0,0.0,2925.0,8775.0,405.0,40.70809980620934,0.0,-0.0,261.93494310134486,909.3124676231018,17.829656227903957,0.0,37.17034377209603,233.4576949326135,0.0,-1.0658141036401503e-14,0.0,87.92949558141208
CARBON_CAP_100,1.0,TD_WINTER,9,120,8505.0,8100.000000000001,55.0,0.0,0.0,4799.880637667864,0.0,0.0,7372.800000000001,0.0,0.0,2700.0000000000005,8100.000000000001,0.0,0.0,0.0,-0.0,261.93494310134486,967.6806376678651,18.974130150350295,0.0,36.02586984964972,197.42209767900823,0.0,1.7763568394002505e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,10,120,8715.0,7020.000000000001,45.0,0.0,0.0,5631.8599481969595,0.0,0.0,6912.000000000001,0.0,0.0,2340.0000000000005,7020.000000000001,0.0,0.0,0.0,0.0,261.93494310134486,1488.8599481969604,28.601917061691616,0.0,16.39808293830879,181.0157888199628,0.0,4.0545344859310717e-13,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,11,120,8610.0,6480.0,35.0,-0.0,0.0,6079.848807712627,0.0,0.0,6451.200000000002,0.0,0.0,2160.0,6480.0,0.0,0.0,0.0,-0.0,261.93494310134486,1761.0488077126283,33.55080541652194,0.0,1.4491945834780608,179.55905191195058,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,12,120,8400.0,6210.0,30.0,-0.0,0.0,5759.856765201436,0.0,0.0,6912.000000000001,0.0,0.0,2070.0,6210.0,0.0,0.0,0.0,0.0,261.93494310134486,2201.856765201437,41.5654955526821,11.565495552682108,0.0,191.11706583746968,0.0,-7.105427357601002e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,13,120,8295.0,6210.0,30.0,-0.0,0.0,4991.875863174579,0.0,0.0,7833.600000000002,0.0,0.0,2070.0,6210.0,0.0,0.0,0.0,0.0,261.93494310134486,2460.475863174581,46.06003087465656,16.060030874656547,0.0,207.16913350104966,0.0,1.199040866595169e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,14,120,8400.0,6480.0,35.0,-0.0,0.0,3711.907693129814,0.0,0.0,8755.2,0.0,0.0,2160.0,6480.0,0.0,0.0,-0.0,-0.0,261.93494310134486,1907.1076931298148,36.206421515016245,1.2064215150161033,0.0,208.36692296883655,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,15,120,8715.0,7020.000000000001,40.0,-0.0,0.0,2239.9442975783363,0.0,0.0,9676.800000000001,0.0,0.0,2340.0000000000005,7020.000000000001,0.0,0.0,0.0,-0.0,261.93494310134486,861.7442975783374,16.89694701133995,0.0,23.10305298866004,185.2551880250528,0.0,-1.0658141036401503e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,16,120,9030.0,7695.000000000001,50.0,-0.0,0.0,767.9809020268582,0.0,0.0,10137.600000000002,0.0,0.0,1927.9678906471306,5783.903671941392,1911.0963280586093,192.09160509108656,0.0,52.386988620270614,206.79074455369158,0.0,0.0,0.0,49.99999999999999,135.2474690588851,7.105427357601002e-15,0.0,0.0,414.9178669967471
CARBON_CAP_100,1.0,TD_WINTER,17,120,9450.0,8640.0,60.0,-0.0,0.0,127.99681700447637,0.0,0.0,10828.800000000001,0.0,0.0,1559.183805624746,4677.5514168742375,3962.4485831257625,398.2808701206329,0.0,52.38698862026897,151.64654600604004,0.0,0.0,0.0,60.0,75.24183374767429,0.0,0.0,0.0,860.2866794605673
CARBON_CAP_100,1.0,TD_WINTER,18,120,9240.0,9450.0,50.0,0.0,0.0,0.0,0.0,0.0,11520.000000000002,0.0,0.0,2371.98421870574,7115.952656117221,2334.0473438827794,234.60403019061235,0.0,91.98421870573875,54.82105263157819,0.0,0.0,0.0,50.0,25.23869867126814,0.0,0.0,0.0,506.7447052117225
CARBON_CAP_100,1.0,TD_WINTER,19,120,8610.0,9720.0,35.0,0.0,0.0,0.0,0.0,0.0,11980.800000000003,0.0,0.0,2925.0,8775.0,945.0,94.98556621448846,0.0,52.07999999999928,0.0,497.88000000000284,9.762352941176527,0.0,25.2376470588235,0.0,0.0,2.842170943040401e-14,0.0,205.16882302329532
CARBON_CAP_100,1.0,TD_WINTER,20,120,7770.0,9450.0,25.0,0.0,0.0,0.0,0.0,0.0,12672.000000000004,0.0,0.0,2925.0,8775.0,675.0,67.8468330103489,33.08651912859093,0.0,31.43219317216138,1943.9134808714127,36.875617655772565,11.875617655772565,0.0,11.875617655772565,0.0,0.0,0.0,146.54915930235347
CARBON_CAP_100,1.0,TD_WINTER,21,120,6825.0,9180.0,20.0,0.0,0.0,0.0,0.0,0.0,12441.600000000002,0.0,0.0,2925.0,8775.0,405.0,40.70809980620934,52.38698862026897,0.0,81.19983236141691,2639.2130113797334,49.038983344742434,29.038983344742434,0.0,40.91410618311267,0.0,2.6645352591003757e-15,0.0,87.92949558141208
CARBON_CAP_100,1.0,TD_WINTER,22,120,6090.0,8775.0,15.0,0.0,0.0,0.0,0.0,0.0,11520.000000000002,0.0,0.0,2925.0,8775.0,0.0,0.0,52.38698862026897,0.0,130.96747155067243,2452.613011379733,45.92898334474243,30.928983344742427,0.0,71.8413847734308,0.0,3.1086244689504383e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_WINTER,23,120,5670.0,8505.0,15.0,0.0,0.0,0.0,0.0,0.0,10598.400000000001,0.0,0.0,2835.0,8505.0,0.0,0.0,0.0,0.0,130.96747155067243,2093.4000000000015,39.59355436720145,24.593554367201335,0.0,96.4319457495999,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,0,125,5200.0,5580.0,15.0,0.0,2616.800000000001,0.0,0.0,0.0,7060.0,2616.800000000001,0.0,1860.0,5580.0,0.0,0.0,-0.0,0.0,130.96747155067243,0.0,0.0,0.0,15.0,81.42792775186032,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,1,125,5000.0,5490.0,15.0,0.0,3538.000000000002,0.0,0.0,0.0,6830.0,3538.000000000002,0.0,1830.0,5490.0,0.0,0.0,-0.0,0.0,130.96747155067243,0.0,0.0,0.0,15.0,66.42453492153733,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,2,125,4800.0,5400.0,15.0,0.0,4459.200000000001,0.0,0.0,0.0,6600.0,4459.200000000001,0.0,1800.0,5400.0,0.0,0.0,-0.0,0.0,130.96747155067243,0.0,0.0,0.0,15.0,51.42176723258227,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,3,125,4700.0,5310.0,15.0,0.0,5050.000000000002,0.0,0.0,0.0,6470.0,5050.000000000002,0.0,1770.0,5310.0,0.0,0.0,-0.0,0.0,130.96747155067243,0.0,0.0,0.0,15.0,36.419624658947576,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,4,125,4800.0,5220.0,20.0,0.0,4942.919999999995,0.0,0.0,0.0,7037.880000000008,4942.919999999995,0.0,1740.0,5220.0,0.0,0.0,-0.0,0.0,130.96747155067243,497.8800000000085,8.298000000000142,0.0,11.702000000000371,24.716107174586416,0.0,5.133671265866724e-13,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,5,125,5200.0,5400.0,25.0,0.0,1519.7620006054913,127.99681700447637,0.0,0.0,10000.23799939451,1519.7620006054913,0.0,1800.0,5400.0,0.0,0.0,-0.0,0.0,130.96747155067243,3128.234816398986,56.62768445702111,31.62768445702111,0.0,56.342761793808585,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,6,125,6200.0,5850.0,40.0,0.0,0.0,767.9809020268582,0.0,0.0,10598.400000000001,0.0,0.0,1950.0,5850.0,0.0,0.0,0.0,0.0,130.96747155067243,3216.38090202686,58.658448188861215,18.658448188861215,0.0,74.99886236759505,0.0,-3.552713678800501e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,7,125,7000.0,6300.0,50.0,0.0,0.0,1919.9522550671454,0.0,0.0,9216.000000000002,0.0,0.0,2100.0,6300.0,0.0,0.0,0.0,0.0,130.96747155067243,2035.9522550671472,38.54904991387683,0.0,11.450950086123164,63.544787328873234,0.0,-7.105427357601002e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,8,125,7600.0,6120.0,55.0,0.0,0.0,3519.9124676231004,0.0,0.0,8294.400000000001,0.0,0.0,2040.0,6120.0,0.0,0.0,0.0,0.0,130.96747155067243,2174.312467623102,41.06469014216691,0.0,13.93530985783309,49.6068297715681,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,9,125,8100.0,5400.0,55.0,0.0,0.0,4799.880637667864,0.0,0.0,7372.800000000001,0.0,0.0,1800.0,5400.0,0.0,0.0,0.0,0.0,130.96747155067243,2272.680637667865,42.85320232479897,0.0,12.146797675201029,37.457965145126586,0.0,-1.7763568394002505e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,10,125,8300.0,4680.0,45.0,0.0,0.0,5631.8599481969595,0.0,0.0,6912.000000000001,0.0,0.0,1560.0,4680.0,0.0,0.0,0.0,0.0,130.96747155067243,2683.8599481969604,49.783098958362885,4.783098958362885,0.0,42.23950335494175,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,11,125,8200.0,4320.0,35.0,0.0,0.0,6079.848807712627,0.0,0.0,6451.200000000002,0.0,0.0,1440.0,4320.0,0.0,0.0,0.0,-0.0,130.96747155067243,2891.0488077126283,53.236246616957345,18.236246616957352,0.0,60.47398999259265,0.0,-3.552713678800501e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,12,125,8000.0,4140.0,30.0,0.0,0.0,5759.856765201436,0.0,0.0,6912.000000000001,0.0,0.0,1380.0,4140.0,0.0,0.0,0.0,-0.0,130.96747155067243,3291.856765201437,59.91637924177083,29.916379241770827,0.0,90.38784948478045,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,13,125,7900.0,4140.0,30.0,0.0,226.27586317458008,4765.5999999999985,226.27586317458008,0.0,7833.600000000002,0.0,0.0,1380.0,4140.0,0.0,0.0,-0.0,0.0,130.96747155067243,3319.2000000000007,60.37209982174689,30.3720998217469,0.0,120.75618314613214,0.0,-8.881784197001252e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,14,125,8000.0,4320.0,35.0,0.0,0.0,3711.907693129814,0.0,0.0,8755.2,0.0,0.0,1440.0,4320.0,0.0,0.0,0.0,-0.0,130.96747155067243,3027.107693129815,55.50389470724379,20.503894707243802,0.0,141.25504634574486,0.0,-1.4210854715202004e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,15,125,8300.0,4680.0,40.0,0.0,0.0,2239.9442975783363,0.0,0.0,9676.800000000001,0.0,0.0,1560.0,4680.0,0.0,0.0,0.0,0.0,130.96747155067243,2056.744297578338,38.92708705044393,0.0,1.0729129495560699,140.1762477692577,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,16,125,8600.0,5130.0,50.0,0.0,0.0,767.9809020268582,0.0,0.0,10137.600000000002,0.0,0.0,1710.0,5130.0,0.0,0.0,0.0,-0.0,130.96747155067243,595.5809020268607,11.678056902487464,0.0,38.32194309751253,101.84846399475478,0.0,-5.329070518200751e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,17,125,9000.0,5760.0,60.0,0.0,36.79681700447638,127.99681700447637,0.0,0.0,10792.003182995524,36.79681700447638,0.0,1920.0,5760.0,0.0,0.0,0.0,0.0,130.96747155067243,1.2079226507921703e-13,2.236893797763278e-15,0.0,60.0,41.844220308755,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,18,125,8800.0,6300.0,50.0,0.0,0.0,0.0,0.0,0.0,11520.000000000002,0.0,0.0,2100.0,6300.0,0.0,0.0,0.0,0.0,130.96747155067243,620.0000000000018,12.156862745098074,0.0,37.843137254901926,3.999339544673539,0.0,0.0,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,19,125,8200.0,6480.0,35.0,0.0,0.0,0.0,0.0,0.0,11980.800000000003,0.0,0.0,2160.0,6480.0,0.0,0.0,0.0,0.0,130.96747155067243,1620.800000000003,31.000827094474207,0.0,3.9991729055258443,0.0,0.0,5.1514348342607263e-14,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,20,125,7400.0,6300.0,25.0,0.0,1762.5236363636286,0.0,0.0,0.0,10909.476363636375,1762.5236363636286,0.0,2100.0,6300.0,0.0,0.0,-0.0,0.0,130.96747155067243,1409.4763636363741,25.000000000000185,0.0,0.0,0.0,0.0,1.829647544582258e-13,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,21,125,6500.0,6120.0,20.0,0.0,2439.9160897303027,0.0,0.0,0.0,10001.6839102697,2439.9160897303027,0.0,2040.0,6120.0,0.0,0.0,-0.0,0.0,130.96747155067243,1461.6839102697002,25.870125777222274,5.870125777222273,0.0,5.870125777222273,0.0,8.881784197001252e-16,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,22,125,5800.0,5850.0,15.0,0.0,450.8000000000011,0.0,0.0,0.0,11069.2,450.8000000000011,0.0,1950.0,5850.0,0.0,0.0,-0.0,0.0,130.96747155067243,3319.2000000000007,60.37209982174689,45.37209982174689,0.0,51.241981010395115,0.0,-1.7763568394002505e-15,0.0,0.0
CARBON_CAP_100,1.0,TD_TRANSITION,23,125,5400.0,5670.0,15.0,0.0,0.0,0.0,0.0,0.0,10598.400000000001,0.0,0.0,1890.0,5670.0,0.0,0.0,-0.0,-0.0,130.96747155067243,3308.4000000000015,60.1920998217469,45.19209982174689,0.0,96.4319457495999,0.0,7.105427357601002e-15,0.0,0.0
CARBON_CAP_090,0.9,TD_SUMMER,0,120,5979.999999999999,3720.0,15.0,0.0,2542.890444552112,0.0,0.0,0.0,7219.999999999999,2542.890444552112,0.0,1240.0,3720.0,0.0,0.0,0.0,0.0,72.58649062412445,0.0,0.0,0.0,15.0,88.79592070899201,0.0,0.0,0.0,0.0
CARBON_CAP_090,0.9,TD_SUMMER,1,120,5750.0,3660.0,15.0,0.0,3490.239762020119,0.0,0.0,0.0,6970.0,3490.239762020119,0.0,1220.0,3660.0,0.0,0.0,0.0,0.0,72.58649062412445,0.0,0.0,0.0,14.999999999999996,73.79222087896247,3.552713678800501e-15,0.0,0.0,0.0
CARBON_CAP_090,0.9,TD_SUMMER,2,120,5520.0,3600.0,15.0,0.0,3299.7042535208266,0.0,0.0,0.0,7857.8848259673005,3299.7042535208266,0.0,1200.0,3600.0,0.0,0.0,18.337639736620932,0.0,90.00724837391434,1119.5471862306817,18.801953804426855,3.8019538044268018,0.0,77.59110000751932,0.0,0.0,0.0,0.0
CARBON_CAP_090,0.9,TD_SUMMER,3,120,5405.0,3540.0,15.0,0.0,1619.8995449786707,0.0,0.0,0.0,10002.589079488129,1619.8995449786707,0.0,1180.0,3540.0,0.0,0.0,0.0,0.0,90.00724837391434,3417.589079488127,62.16167421564511,47.16167421564511,0.0,124.7495412606641,0.0,-2.6645352591003757e-15,0.0,0.0
