stochastic_day_id,typical_day_id,uncertainty_case_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,pv_used_kw,pv_curtail_kw,wind_used_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,2,9.6,5040.0,8100.000000000001,19.5,165.25118591697037,-0.0,0.0,11005.086037816058,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,0.0,-0.0,0.0,3430.337223733028,65.96802353332747,46.46802353332747,0.0,261.76515060046904,0.0,-0.0,0.0,107.06624335560511
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,3,9.6,4935.0,7965.000000000001,19.5,0.0,0.0,-0.0,11291.818662173137,171.81262721859093,2655.0000000000005,7965.000000000001,0.0,-0.0,271.481438440108,0.0,257.90736651810255,3430.337223733028,65.96802353332747,46.46802353332747,0.0,308.2331741337965,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,4,9.6,5040.0,7830.000000000001,26.0,0.0,0.0,-0.0,11354.69816429679,567.4783766706078,2610.0000000000005,7830.000000000001,0.0,-0.0,274.3609405637612,0.0,518.5502600536756,3430.337223733028,65.96802353332747,39.96802353332747,0.0,348.201197667124,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,5,9.6,5460.0,8100.000000000001,32.5,0.0,129.58543646495346,0.0,11463.631289391727,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,2.879502123653225,0.0,521.2857870711462,3430.337223733028,65.96802353332747,33.46802353332747,0.0,381.6692212004515,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,6,9.6,6510.0,8775.0,52.0,0.0,777.5126187897207,0.0,10546.54078624039,0.0,2925.0,8775.0,0.0,-0.0,0.0,274.3609405637612,232.48479700402913,2163.4143455938724,41.604122030651396,0.0,10.395877969348604,371.2733432311029,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,7,9.6,7350.0,9450.0,65.0,0.0,1943.7815469743018,0.0,9170.905031513383,0.0,3150.0,9450.0,0.0,-0.0,0.0,220.8605571538277,-0.0,835.5471356415128,16.06821414695217,0.0,48.93178585304783,322.3415573780551,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,8,9.6,7980.0,9180.0,71.5,0.0,3563.5995027862205,0.0,8253.814528362043,0.0,3060.0,9180.0,0.0,-0.0,0.0,0.0,-0.0,777.4140311482638,14.950269829774305,0.0,56.54973017022569,265.7918272078294,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,9,9.6,8505.0,8100.000000000001,71.5,0.0,4859.453867435755,0.0,7336.724025210706,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,0.0,0.0,-0.0,991.1778926464604,19.06111332012424,0.0,52.438886679875765,213.35294052795362,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,10,9.6,8715.0,7020.000000000001,58.5,0.0,5701.759204457952,0.0,6878.178773635036,0.0,2340.0000000000005,7020.000000000001,0.0,-0.0,0.0,0.0,0.0,1524.9379780929885,29.325730347942088,0.0,29.174269652057912,184.1786708758957,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,11,9.6,8610.0,6480.0,45.5,1625.3954695883704,6155.308232085289,0.0,6419.633522059368,0.0,2160.0,6480.0,0.0,-0.0,-0.0,0.0,0.0,3430.337223733028,65.96802353332747,20.468023533327468,0.0,204.6466944092232,0.0,-0.0,0.0,1053.0937247463053
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,12,9.6,8400.0,6210.0,39.0,1190.8138091750861,5831.3446409229055,0.0,6878.178773635036,0.0,2070.0,6210.0,0.0,-0.0,-0.0,0.0,0.0,3430.337223733028,65.96802353332747,26.968023533327468,0.0,231.61471794255067,0.0,-0.0,0.0,771.5282669645384
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,13,9.6,8295.0,6210.0,39.0,946.2359248134671,5053.832022133185,0.0,7795.2692767863755,0.0,2070.0,6210.0,0.0,-0.0,-0.0,0.0,-0.0,3430.337223733028,65.96802353332747,26.968023533327468,0.0,258.58274147587815,0.0,-0.0,0.0,613.0662556866454
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,14,9.6,8400.0,6480.0,45.5,1794.3607268754263,3757.97765748365,0.0,8712.359779937713,0.0,2160.0,6480.0,0.0,-0.0,274.3609405637612,0.0,260.6428935355731,3430.337223733028,65.96802353332747,20.468023533327468,0.0,279.05076500920563,0.0,-0.0,0.0,1162.5663149425886
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,15,9.6,8715.0,7020.000000000001,52.0,2862.502743071054,2267.7451381366855,0.0,9629.45028308905,0.0,2340.0000000000005,7020.000000000001,0.0,-0.0,274.3609405637612,0.0,521.2857870711462,3430.337223733028,65.96802353332747,13.968023533327468,0.0,293.0187885425331,0.0,-0.0,0.0,1854.615527235736
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,16,9.6,9030.0,7695.000000000001,65.0,729.4918465455594,777.5126187897207,0.0,10087.99553466472,0.0,2565.0000000000005,7695.000000000001,0.0,-0.0,0.0,-0.0,521.2857870711462,0.0,-0.0,0.0,65.0,228.01878854253312,0.0,-0.0,0.0,472.63776737686794
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,17,9.6,9450.0,8640.0,78.0,1424.6011515068235,129.58543646495346,0.0,10775.813412028223,0.0,2880.0,8640.0,0.0,-0.0,0.0,0.0,521.2857870711462,0.0,-0.0,0.0,78.0,150.01878854253312,0.0,-0.0,0.0,922.999086061271
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,18,9.6,9240.0,9450.0,65.0,652.0077700445108,-0.0,0.0,11463.631289391727,0.0,3150.0,9450.0,0.0,-0.0,0.0,274.3609405637612,232.48479700402913,0.0,-0.0,0.0,65.0,85.01878854253312,0.0,-0.0,0.0,422.4358342118386
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,19,9.6,8610.0,9720.0,45.5,0.0,-0.0,0.0,11922.176540967397,0.0,3217.5,9652.5,67.5,7.486690328305234,0.0,0.0,232.48479700402913,94.67654096739716,1.820702710911484,0.0,43.67929728908852,41.3394912534446,0.0,-0.0,0.0,16.171251109139305
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,20,9.6,7770.0,9450.0,32.5,0.0,-0.0,0.0,12609.994418330902,0.0,3150.0,9450.0,0.0,-0.0,0.0,0.0,232.48479700402913,1689.9944183309017,32.499892660209646,0.0,0.00010733979035393304,41.339383913654245,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,21,9.6,6825.0,9180.0,26.0,0.0,-0.0,0.0,12380.721792543067,0.0,3060.0,9180.0,0.0,-0.0,0.0,0.0,232.48479700402913,2495.721792543067,47.99464985659744,21.99464985659744,0.0,63.334033770251686,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,22,9.6,6090.0,8775.0,19.5,0.0,-0.0,0.0,11463.631289391727,0.0,2925.0,8775.0,0.0,-0.0,0.0,0.0,232.48479700402913,2448.6312893917275,47.089063257533226,27.589063257533226,0.0,90.9230970277849,0.0,-0.0,0.0,-0.0
TD_WINTER__H2_HIGH,TD_WINTER,H2_HIGH,23,9.6,5670.0,8505.0,19.5,636.8744299522509,-0.0,0.0,10546.54078624039,0.0,2835.0,8505.0,0.0,-0.0,29.640101612151526,0.0,260.6428935355731,2648.775114580489,50.93798297270172,31.437982972701718,0.0,122.36108000048662,0.0,-0.0,0.0,412.6309431660634
TD_WINTER__EXTREME,TD_WINTER,EXTREME,0,9.6,6006.000000000001,9625.5,19.5,5422.749511416241,-0.0,0.0,7222.087712316788,0.0,3208.5,9625.5,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,46.46802353332747,0.0,168.82910353381408,0.0,-0.0,0.0,3513.3994084465826
TD_WINTER__EXTREME,TD_WINTER,EXTREME,1,9.6,5775.000000000001,9470.25,19.5,4624.136103393613,-0.0,0.0,7737.951120339417,0.0,3156.75,9470.25,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,46.46802353332747,0.0,215.29712706714156,0.0,-0.0,0.0,2995.9777813887217
TD_WINTER__EXTREME,TD_WINTER,EXTREME,2,9.6,5544.0,9315.0,19.5,3825.5226953709844,-0.0,0.0,8253.814528362043,0.0,3105.0,9315.0,0.0,-0.0,-0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,46.46802353332747,0.0,261.76515060046904,0.0,-0.0,0.0,2478.556154330861
TD_WINTER__EXTREME,TD_WINTER,EXTREME,3,9.6,5428.5,9159.75,19.5,3588.724697252994,-0.0,0.0,8597.723467043796,0.0,3053.25,9159.75,0.0,-0.0,274.3609405637612,0.0,521.2857870711462,3430.337223733028,65.96802353332747,46.46802353332747,0.0,308.2331741337965,0.0,-0.0,0.0,2325.1347313502147
TD_WINTER__EXTREME,TD_WINTER,EXTREME,4,9.6,5544.0,9004.5,26.0,0.0,-0.0,0.0,8941.632405725548,0.0,3001.5,9004.5,0.0,-0.0,0.0,0.0,521.2857870711462,396.13240572554787,7.617930879337459,0.0,18.382069120662543,289.851105013134,0.0,-0.0,0.0,-0.0
TD_WINTER__EXTREME,TD_WINTER,EXTREME,5,9.6,6006.000000000001,9315.0,32.5,1975.3759657097603,90.7098055254674,0.0,8597.723467043796,0.0,3105.0,9315.0,0.0,-0.0,-0.0,0.0,521.2857870711462,1552.8092382790223,29.86171612075043,0.0,2.6382838792495704,287.2128211338844,0.0,-0.0,0.0,1279.8460881833537
TD_WINTER__EXTREME,TD_WINTER,EXTREME,6,9.6,7161.000000000001,10091.25,52.0,1649.9746366031409,544.2588331528044,0.0,7909.905589680293,0.0,3217.5,9652.5,438.75,48.66348713398402,0.0,274.3609405637612,232.48479700402913,0.0,-0.0,0.0,52.0,235.2128211338844,0.0,-0.0,0.0,1174.1316992645804
TD_WINTER__EXTREME,TD_WINTER,EXTREME,7,9.6,8085.000000000001,10867.5,65.0,2842.813586329123,1360.6470828820113,0.0,6878.178773635038,0.0,3217.5,9652.5,1215.0,134.76042590949422,0.0,220.8605571538277,0.0,0.0,-0.0,0.0,65.0,170.2128211338844,0.0,-0.0,0.0,2132.9414425471464
TD_WINTER__EXTREME,TD_WINTER,EXTREME,8,9.6,8778.0,10557.0,71.5,6740.95667551114,2494.5196519503543,0.0,6190.360896271533,0.0,3217.5,9652.5,904.5,100.32165039929014,0.0,0.0,-0.0,3430.337223733028,65.96802353332747,0.0,5.531976466672532,164.6808446672119,0.0,-0.0,0.0,4584.160594926134
TD_WINTER__EXTREME,TD_WINTER,EXTREME,9,9.6,9355.5,9315.0,71.5,3556.3392738869434,3401.6177072050277,0.0,5502.543018908029,0.0,3105.0,9315.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,71.5,93.18084466721187,0.0,-0.0,0.0,2304.1522155513508
TD_WINTER__EXTREME,TD_WINTER,EXTREME,10,9.6,9586.5,8073.0,58.5,6557.971700386184,3991.2314431205664,0.0,5158.634080226277,0.0,2691.0,8073.0,0.0,-0.0,0.0,-0.0,0.0,3430.337223733028,65.96802353332747,7.468023533327468,0.0,100.64886820053934,0.0,-0.0,0.0,4248.909864680209
TD_WINTER__EXTREME,TD_WINTER,EXTREME,11,9.6,9471.0,7451.999999999999,45.5,6261.896319728799,4308.715762459702,0.0,4814.725141544526,0.0,2483.9999999999995,7451.999999999999,0.0,-0.0,0.0,0.0,-0.0,3430.337223733028,65.96802353332747,20.468023533327468,0.0,121.11689173386681,0.0,-0.0,0.0,4057.0826255522893
TD_WINTER__EXTREME,TD_WINTER,EXTREME,12,9.6,9240.0,7141.499999999999,39.0,5810.261894860717,4081.9412486460337,0.0,5158.634080226277,0.0,2380.4999999999995,7141.499999999999,0.0,-0.0,-0.0,0.0,0.0,3430.337223733028,65.96802353332747,26.968023533327468,0.0,148.08491526719428,0.0,-0.0,0.0,3764.4686816802587
TD_WINTER__EXTREME,TD_WINTER,EXTREME,13,9.6,9124.5,7141.499999999999,39.0,5551.202850650017,3537.6824154932287,0.0,5846.451957589781,0.0,2380.4999999999995,7141.499999999999,0.0,-0.0,-0.0,0.0,-0.0,3430.337223733028,65.96802353332747,26.968023533327468,0.0,175.05293880052176,0.0,-0.0,0.0,3596.6243269361466
TD_WINTER__EXTREME,TD_WINTER,EXTREME,14,9.6,9240.0,7451.999999999999,45.5,6263.843969104948,2630.584360238555,0.0,6534.269834953286,0.0,2483.9999999999995,7451.999999999999,0.0,-0.0,274.3609405637612,0.0,260.6428935355731,3430.337223733028,65.96802353332747,20.468023533327468,0.0,195.52096233384924,0.0,-0.0,0.0,4058.344507583096
TD_WINTER__EXTREME,TD_WINTER,EXTREME,15,9.6,9586.5,8073.0,52.0,7172.688855284321,1587.4215966956797,0.0,7222.087712316788,0.0,2691.0,8073.0,0.0,-0.0,274.3609405637612,0.0,521.2857870711462,3430.337223733028,65.96802353332747,13.968023533327468,0.0,209.48898586717672,0.0,-0.0,0.0,4647.185109338712
TD_WINTER__EXTREME,TD_WINTER,EXTREME,16,9.6,9933.0,8849.25,65.0,8202.831739581683,544.2588331528044,0.0,7565.996650998541,0.0,2949.75,8849.25,0.0,-0.0,0.0,-0.0,521.2857870711462,3430.337223733028,65.96802353332747,0.968023533327468,0.0,210.4570094005042,0.0,-0.0,0.0,5314.6146840749725
TD_WINTER__EXTREME,TD_WINTER,EXTREME,17,9.6,10395.0,9936.0,78.0,8870.26735918639,90.7098055254674,0.0,8081.860059021167,0.0,3217.5,9652.5,283.5,31.444099378881983,0.0,0.0,521.2857870711462,3430.337223733028,65.96802353332747,0.0,12.031976466672532,198.4250329338317,0.0,-0.0,0.0,5814.965476675247
TD_WINTER__EXTREME,TD_WINTER,EXTREME,18,9.6,10164.0,10867.5,65.0,4509.415592392443,-0.0,0.0,8597.723467043796,0.0,3217.5,9652.5,1215.0,134.76042590949422,0.0,274.3609405637612,232.48479700402913,0.0,-0.0,0.0,65.0,133.4250329338317,0.0,-0.0,0.0,3212.7328822755712
TD_WINTER__EXTREME,TD_WINTER,EXTREME,19,9.6,9471.0,11178.0,45.5,3526.0070371206243,-0.0,0.0,8941.632405725548,0.0,3217.5,9652.5,1525.5,169.19920141969828,0.0,220.8605571538277,0.0,0.0,-0.0,0.0,45.5,87.92503293383169,0.0,-0.0,0.0,2649.970234417001
TD_WINTER__EXTREME,TD_WINTER,EXTREME,20,9.6,8547.0,10867.5,32.5,2307.0041862518246,-0.0,0.0,9457.495813748175,0.0,3217.5,9652.5,1215.0,134.76042590949422,0.0,0.0,-0.0,0.0,-0.0,0.0,32.5,55.42503293383169,0.0,-0.0,0.0,1785.7905322370648
TD_WINTER__EXTREME,TD_WINTER,EXTREME,21,9.6,7507.500000000001,10557.0,26.0,1439.4586555926999,-0.0,0.0,9285.5413444073,0.0,3217.5,9652.5,904.5,100.32165039929014,0.0,-0.0,0.0,0.0,-0.0,0.0,26.0,29.425032933831687,0.0,-0.0,0.0,1149.320027820977
TD_WINTER__EXTREME,TD_WINTER,EXTREME,22,9.6,6699.000000000001,10091.25,19.5,4749.113756689234,-0.0,0.0,8597.723467043796,0.0,3217.5,9652.5,438.75,48.66348713398402,-0.0,0.0,0.0,3430.337223733028,65.96802353332747,46.46802353332747,0.0,75.89305646715916,0.0,-0.0,0.0,3182.0639351683603
TD_WINTER__EXTREME,TD_WINTER,EXTREME,23,9.6,6237.000000000001,9780.75,19.5,5249.292574616497,-0.0,0.0,7909.905589680293,0.0,3217.5,9652.5,128.25,14.224711623779944,274.3609405637612,0.0,260.6428935355731,3430.337223733028,65.96802353332747,46.46802353332747,0.0,122.36108000048662,0.0,-0.0,0.0,3431.7420362013936
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,0,62.5,5200.0,5580.0,15.0,0.0,0.0,-0.0,7060.0,2569.4502830890506,1860.0,5580.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,15.0,107.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,1,62.5,5000.0,5490.0,15.0,0.0,0.0,-0.0,6830.0,3487.268160452555,1830.0,5490.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,15.0,92.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,2,62.5,4800.0,5400.0,15.0,0.0,0.0,-0.0,6600.0,4405.086037816058,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,15.0,77.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,3,62.5,4700.0,5310.0,15.0,0.0,0.0,-0.0,9900.337223733028,1563.2940656586998,1770.0,5310.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,128.32910353381408,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,4,62.5,4800.0,5220.0,20.0,0.0,0.0,-0.0,9050.593828572211,2871.582712395186,1740.0,5220.0,0.0,-0.0,0.0,0.0,260.6428935355731,2510.5938285722114,48.280650549465605,28.280650549465605,0.0,156.60975408327968,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,5,62.5,5200.0,5400.0,25.0,0.0,129.58543646495346,0.0,6870.414563535047,4593.216725856681,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,25.0,131.60975408327968,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,6,62.5,6200.0,5850.0,40.0,0.0,777.5126187897207,0.0,10546.54078624039,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,260.6428935355731,3174.0534050301108,61.039488558271366,21.039488558271366,0.0,152.64924264155104,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,7,62.5,7000.0,6300.0,50.0,0.0,1943.7815469743018,0.0,7156.218453025698,2014.6865784876845,2100.0,6300.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,50.0,102.64924264155104,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,8,62.5,7600.0,6120.0,55.0,0.0,3563.5995027862205,0.0,8253.814528362043,0.0,2040.0,6120.0,0.0,-0.0,0.0,0.0,260.6428935355731,2177.414031148264,41.873346752851226,0.0,13.126653247148774,89.52258939440226,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,9,62.5,8100.0,5400.0,55.0,0.0,4859.453867435755,0.0,7336.724025210706,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,2296.1778926464604,44.15726716627809,0.0,10.84273283372191,78.67985656068035,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,10,62.5,8300.0,4680.0,45.0,0.0,5701.759204457952,0.0,6878.178773635036,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,260.6428935355731,2719.9379780929885,52.30649957871132,7.306499578711318,0.0,85.98635613939166,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,11,62.5,8200.0,4320.0,35.0,0.0,6155.308232085289,0.0,3484.691767914711,2934.9417541446574,1440.0,4320.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,35.0,50.98635613939166,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,12,62.5,8000.0,4140.0,30.0,0.0,5831.3446409229055,0.0,6878.178773635036,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,260.6428935355731,3329.5234145579416,64.02929643380658,34.02929643380658,0.0,85.01565257319824,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,13,62.5,7900.0,4140.0,30.0,0.0,4915.067946946652,138.76407518653286,7795.2692767863755,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,35.96802353332747,0.0,120.9836761065257,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,14,62.5,8000.0,4320.0,35.0,0.0,3757.97765748365,0.0,8712.359779937713,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,260.6428935355731,3030.337437421363,58.27571995041083,23.27571995041083,0.0,144.25939605693654,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,15,62.5,8300.0,4680.0,40.0,0.0,2267.7451381366855,0.0,9629.45028308905,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,260.6428935355731,2037.195421225736,39.17683502357185,0.0,0.8231649764281528,143.43623108050838,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,16,62.5,8600.0,5130.0,50.0,0.0,777.5126187897207,0.0,10087.99553466472,0.0,1710.0,5130.0,0.0,-0.0,0.0,0.0,260.6428935355731,555.508153454441,10.682849104893096,0.0,39.317150895106906,104.11908018540146,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,17,62.5,9000.0,5760.0,60.0,0.0,129.58543646495346,0.0,10775.813412028223,0.0,1920.0,5760.0,0.0,-0.0,0.0,14.601151506823584,245.27326037049562,0.0,-0.0,0.0,60.0,44.11908018540145,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,18,62.5,8800.0,6300.0,50.0,0.0,0.0,-0.0,11463.631289391727,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,245.27326037049562,563.6312893917275,10.83906325753322,0.0,39.16093674246678,4.95814344293467,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,19,62.5,8200.0,6480.0,35.0,0.0,0.0,-0.0,11922.176540967397,0.0,2160.0,6480.0,0.0,-0.0,0.0,0.0,245.27326037049562,1562.1765409673972,30.04185655706533,0.0,4.95814344293467,0.0,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,20,62.5,7400.0,6300.0,25.0,0.0,0.0,-0.0,10800.0,1809.9944183309017,2100.0,6300.0,0.0,-0.0,0.0,0.0,245.27326037049562,1300.0,25.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,21,62.5,6500.0,6120.0,20.0,0.0,0.0,-0.0,10815.898150051886,1564.823642491181,2040.0,6120.0,0.0,-0.0,0.0,0.0,245.27326037049562,2275.8981500518853,43.767272116382415,23.767272116382415,0.0,23.767272116382415,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,22,62.5,5800.0,5850.0,15.0,0.0,0.0,-0.0,11196.515784959425,267.11550443230226,1950.0,5850.0,0.0,-0.0,16.178561226397328,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,74.73529564970988,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__NORMAL,TD_TRANSITION,NORMAL,23,62.5,5400.0,5670.0,15.0,0.0,0.0,-0.0,10546.54078624039,0.0,1890.0,5670.0,0.0,-0.0,0.0,0.0,260.6428935355731,3256.54078624039,62.62578435077673,47.62578435077673,0.0,122.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,0,15.0,5200.0,5580.0,15.0,0.0,0.0,-0.0,7060.0,2569.4502830890506,1860.0,5580.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,15.0,107.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,1,15.0,5000.0,5490.0,15.0,0.0,0.0,-0.0,10260.337223733028,56.93093671952738,1830.0,5490.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,158.32910353381408,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,2,15.0,4800.0,5400.0,15.0,0.0,0.0,-0.0,10030.337223733028,974.7488140830301,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,209.29712706714156,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,3,15.0,4700.0,5310.0,15.0,0.0,0.0,-0.0,9900.337223733028,1563.2940656586998,1770.0,5310.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,260.26515060046904,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,4,15.0,4800.0,5220.0,20.0,0.0,0.0,-0.0,6986.472044865263,4935.704496102134,1740.0,5220.0,0.0,-0.0,0.0,0.0,260.6428935355731,446.47204486526334,8.586000862793526,0.0,11.413999137206474,248.85115146326257,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,5,15.0,5200.0,5400.0,25.0,0.0,0.0,90.7098055254674,10430.337223733028,1033.2940656586998,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,40.96802353332747,0.0,289.81917499659005,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,6,15.0,6200.0,5850.0,40.0,0.0,544.2588331528044,0.0,10546.54078624039,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,260.6428935355731,2940.7996193931945,56.55383883448451,16.55383883448451,0.0,306.37301383107456,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,7,15.0,7000.0,6300.0,50.0,0.0,1360.6470828820113,0.0,9170.905031513383,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,260.6428935355731,1431.552114395394,27.52984835375758,0.0,22.47015164624242,283.90286218483214,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,8,15.0,7600.0,6120.0,55.0,0.0,1386.1854716379567,1108.3341803123976,8253.814528362043,0.0,2040.0,6120.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,55.0,228.90286218483214,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,9,15.0,8100.0,5400.0,55.0,0.0,3401.6177072050277,0.0,7336.724025210706,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,838.3417324157335,16.12195639261026,0.0,38.87804360738974,190.0248185774424,0.0,-0.0,-0.0,-0.0
