case_id,carbon_cap_ratio,typical_day_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,grid_sell_kw,pv_used_kw,pv_sold_kw,pv_curtail_kw,wind_used_kw,wind_sold_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
CARBON_CAP_060,0.6,TD_SUMMER,23,120,155405.25,66908.4,923.94,158849.41603553446,0.0,0.0,0.0,0.0,21832.90234376288,0.0,0.0,25277.068379297318,66908.4,0.0,0.0,-0.0,0.0,500000.0,0.0,0.0,341.83130312924095,0.0,5600.6911026172465,1265.7713031292406,-4.547473508864641e-13,0.0,108795.96504273755
CARBON_CAP_060,0.6,TD_WINTER,0,120,131959.38,151200.0,923.94,166843.66207882378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42667.257654787085,105750.7980973898,45449.201902610206,4830.817639820901,0.0,7782.975575963319,491807.39413056494,0.0,0.0,0.0,923.9400000000014,4676.517740487969,0.0,1.3642420526593924e-12,0.0,124705.79025979956
CARBON_CAP_060,0.6,TD_WINTER,1,120,131959.38,151200.0,923.94,166843.66207882378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42667.25765478709,105473.46092263369,45726.53907736631,4860.295942187151,0.0,7782.975575963319,483614.78826112987,0.0,0.0,0.0,923.94,3752.3828855821143,0.0,0.0,0.0,124769.46339291065
CARBON_CAP_060,0.6,TD_WINTER,2,120,131959.38,151200.0,923.94,166843.66207882378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42667.25765478709,105025.45471725843,46174.54528274157,4907.9147383172485,0.0,7782.975575963319,475422.1823916948,0.0,0.0,0.0,923.94,2828.286536295215,0.0,0.0,0.0,124872.31999255167
CARBON_CAP_060,0.6,TD_WINTER,3,120,131959.38,151200.0,923.94,166843.66207882378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42667.25765478709,104470.7803677462,46729.21963225379,4966.871343049749,0.0,7782.975575963319,467229.57652225974,0.0,0.0,0.0,923.9399999999996,1904.2286910228695,0.0,-4.547473508864641e-13,0.0,124999.66625877387
CARBON_CAP_060,0.6,TD_WINTER,4,120,131959.38,151200.0,923.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8758.520966742408,21200.0,130000.0,13817.762840421845,0.0,140717.90096674243,319105.47024147824,0.0,0.0,0.0,923.94,980.2093481607441,0.0,0.0,0.0,29846.36773531119
CARBON_CAP_060,0.6,TD_WINTER,5,120,141891.75,151200.0,923.94,78163.47628516037,0.0,0.0,0.0,0.0,499.56640956067605,0.0,0.0,8892.61744966443,21200.0,130000.0,13817.762840421845,0.0,72121.32475494337,243188.28628890627,0.0,0.0,0.0,923.94,56.22850610457057,0.0,0.0,0.0,83380.53264301752
CARBON_CAP_060,0.6,TD_WINTER,6,120,141891.75,151200.0,923.94,0.0,0.0,0.0,0.0,0.0,1091.645117188144,0.0,0.0,8939.489774404385,21200.0,130000.0,13817.762840421845,0.0,149739.59465721625,85567.66033394192,0.0,0.0,0.0,56.22616325014955,0.0,867.7138367498505,3.552713678800501e-14,0.0,29846.36773531119
CARBON_CAP_060,0.6,TD_WINTER,7,120,141891.75,151200.0,1078.94,0.0,-0.0,69000.0,0.0,0.0,370.0491922671674,0.0,0.0,8767.576509511993,21200.0,130000.0,13817.762840421845,0.0,81289.27731724484,0.0,0.0,0.0,0.0,0.0,0.0,1078.94,0.0,0.0,29846.36773531119
CARBON_CAP_060,0.6,TD_WINTER,8,120,151824.225,151200.0,1078.94,0.0,0.0,297200.0,0.0,0.0,0.0,0.0,0.0,50196.77371151423,129482.57778885095,21717.422211149053,2308.3553047612877,0.0,0.0,-0.0,95179.00128848577,1822.8228002144965,743.8828002144963,0.0,743.8828002144963,0.0,5.684341886080802e-14,0.0,4986.047458284385
CARBON_CAP_060,0.6,TD_WINTER,9,120,151824.225,148132.80000000002,1078.94,0.0,0.0,481000.0,0.0,0.0,0.0,0.0,0.0,50196.77371151423,135230.10837881934,12902.691621180682,1371.4333294197902,138979.00128848577,0.0,132030.05122406146,140000.0,2637.750049514755,1558.8100495147548,0.0,2302.6618546125756,0.0,2.2737367544323206e-13,0.0,2962.295991546751
CARBON_CAP_060,0.6,TD_WINTER,10,120,151824.225,140925.15000000002,1078.94,0.0,0.0,596600.0,0.0,0.0,0.0,0.0,0.0,49597.08242415711,140925.15000000002,0.0,0.0,230927.98637018105,0.0,351411.63827573345,164250.70620566187,3041.928486275787,1962.9884862757867,0.0,4265.55439664442,0.0,-1.7053025658242404e-13,0.0,0.0
CARBON_CAP_060,0.6,TD_WINTER,11,120,151824.225,132973.65000000002,1078.94,0.0,0.0,585600.0,-0.0,0.0,4385.082928365934,0.0,0.0,43923.383101010775,132973.65000000002,0.0,0.0,200000.0,0.0,541411.6382757335,194237.47482735515,3541.707963304008,2462.767963304008,0.0,6728.144628515234,0.0,0.0,0.0,0.0
CARBON_CAP_060,0.6,TD_WINTER,12,120,151824.225,129613.50000000001,1078.94,0.0,-0.0,640600.0,0.0,0.0,5717.260020527737,0.0,0.0,41730.0386349002,129613.50000000001,0.0,0.0,252762.99638562748,0.0,781536.4848420796,200000.00000000003,3637.7500495147556,2558.8100495147555,0.0,9286.674338670467,0.0,5.684341886080802e-14,0.0,0.0
CARBON_CAP_060,0.6,TD_WINTER,13,120,151824.225,128228.40000000001,1078.94,0.0,-0.0,526000.0,0.0,0.0,6309.338728155205,0.0,0.0,40857.88937037982,128228.40000000001,0.0,0.0,199627.22435777538,0.0,971182.3479819662,140000.00000000003,2637.7500495147556,1558.8100495147555,0.0,10845.097443421111,0.0,5.684341886080802e-14,0.0,0.0
CARBON_CAP_060,0.6,TD_WINTER,14,120,151824.225,128664.45000000001,1078.94,0.0,0.0,355000.0,-0.0,0.0,8289.10190678455,0.0,0.0,41130.506361485845,128664.45000000001,0.0,0.0,30334.370545298698,0.0,1000000.0,140000.00000000003,2637.7500495147556,1558.8100495147555,0.0,12403.455613875723,0.0,0.0,0.0,0.0
CARBON_CAP_060,0.6,TD_WINTER,15,120,151824.225,133204.5,1078.94,12620.378303317484,-0.0,171200.0,0.0,0.0,12082.106127523017,0.0,0.0,44078.2594308405,133204.5,0.0,0.0,-0.0,0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,11323.998803225144,0.0,4.547473508864641e-13,0.0,8643.697099942145
CARBON_CAP_060,0.6,TD_WINTER,16,120,151824.225,141951.15000000002,1078.94,166843.66207882378,0.0,17600.0,0.0,0.0,17577.336632690454,-0.0,0.0,50196.77371151423,141424.3902548202,526.759745179821,55.98954794442932,0.0,0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,10244.586969941674,0.0,4.547473508864641e-13,0.0,114392.16158134637
CARBON_CAP_060,0.6,TD_WINTER,17,120,151824.225,144387.90000000002,1078.94,166843.66207882378,0.0,0.0,0.0,0.0,20315.70065546749,0.0,0.0,35335.13773429126,97772.3261107839,46615.57388921612,4954.791882087302,0.0,-0.0,1000000.0,0.0,0.0,0.0,1078.94,9165.220112151257,0.0,0.0,0.0,124973.57462309499
CARBON_CAP_060,0.6,TD_WINTER,18,120,146148.45,146029.5,1078.94,78502.0077620697,0.0,0.0,0.0,0.0,17373.80957694351,0.0,0.0,5860.877513711152,16029.5,130000.0,13817.762840421845,0.0,56133.51017469797,940912.0945529495,0.0,0.0,0.0,1078.9400000000005,8085.898227979917,0.0,4.547473508864641e-13,0.0,83612.39285155272
CARBON_CAP_060,0.6,TD_WINTER,19,120,146148.45,147106.80000000002,1078.94,0.0,0.0,0.0,0.0,0.0,13488.293058138255,0.0,0.0,6303.168754605755,17106.800000000017,130000.0,13817.762840421845,0.0,138963.3256964675,794634.9096092995,0.0,0.0,0.0,1078.94,7006.621315553751,0.0,0.0,0.0,29846.367735311193
CARBON_CAP_060,0.6,TD_WINTER,20,120,146148.45,148004.55000000002,923.94,0.0,0.0,0.0,0.0,0.0,12248.628264043242,0.0,0.0,6677.007231596521,18004.550000000017,130000.0,13817.762840421845,0.0,140576.82896755327,646659.3001697697,0.0,0.0,0.0,923.9400000000014,6082.389372998934,0.0,1.3642420526593924e-12,0.0,29846.367735311185
CARBON_CAP_060,0.6,TD_WINTER,21,120,146148.45,149030.55000000002,923.94,0.0,0.0,0.0,0.0,0.0,13932.352088858855,0.0,0.0,7110.237250140115,19030.550000000017,130000.0,13817.762840421845,0.0,139326.33516128125,500000.0,0.0,0.0,0.0,923.94,5158.195940108393,0.0,0.0,0.0,29846.367735311185
CARBON_CAP_060,0.6,TD_WINTER,22,120,146148.45,149774.40000000002,923.94,166843.66207882378,0.0,0.0,0.0,0.0,17891.878446117546,0.0,0.0,38587.09052494131,102718.83497739377,47055.56502260626,5001.5587523417125,0.0,0.0,500000.0,0.0,0.0,0.0,923.9400000000005,4234.041015277555,0.0,4.547473508864641e-13,0.0,125074.5910628445
CARBON_CAP_060,0.6,TD_WINTER,23,120,141891.75,150543.90000000002,923.94,166843.66207882378,0.0,0.0,0.0,0.0,21832.90234376288,0.0,0.0,46784.814422586656,123839.40377658687,26704.496223413153,2838.433812215875,0.0,-0.0,500000.0,0.0,0.0,1366.8265057153285,0.0,5600.6911026172465,2290.7665057153285,0.0,0.0,120402.24119217269
CARBON_CAP_060,0.6,TD_TRANSITION,0,125,125675.6,100800.0,923.94,166345.35993544484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40669.759935444825,100800.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.9399999999996,4676.5177404879705,0.0,-4.547473508864641e-13,0.0,113929.93701978616
CARBON_CAP_060,0.6,TD_TRANSITION,1,125,125675.6,100800.0,923.94,166452.29902912624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40776.69902912621,100800.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.9400000000005,3752.3828855821157,0.0,4.547473508864641e-13,0.0,114003.17960504856
CARBON_CAP_060,0.6,TD_TRANSITION,2,125,125675.6,100800.0,923.94,166626.2398537477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40950.639853747714,100800.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.94,2828.286536295216,0.0,0.0,0.0,114122.3116758318
CARBON_CAP_060,0.6,TD_TRANSITION,3,125,125675.6,100800.0,923.94,166843.66207882378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41168.062078823765,100800.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.94,1904.2286910228704,0.0,0.0,0.0,114271.2241577864
CARBON_CAP_060,0.6,TD_TRANSITION,4,125,125675.6,100800.0,923.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41644.28837017145,100800.0,0.0,0.0,0.0,167319.88837017145,323873.80171560904,0.0,0.0,0.0,923.94,980.2093481607444,0.0,0.0,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,5,125,135135.0,100800.0,923.94,68450.9725643068,0.0,0.0,0.0,0.0,499.56640956067605,0.0,0.0,0.0,0.0,100800.0,10714.080725496324,0.0,66184.46102613253,254205.94800389055,0.0,0.0,0.0,923.9400000000006,56.22850610457033,0.0,5.684341886080801e-13,0.0,70024.48547636578
CARBON_CAP_060,0.6,TD_TRANSITION,6,125,135135.0,100800.0,923.94,0.0,0.0,0.0,0.0,0.0,1091.645117188144,0.0,0.0,0.0,0.0,100800.0,10714.080725496324,0.0,134043.35488281187,113107.67970619387,0.0,0.0,0.0,56.22616325014951,0.0,867.7138367498505,0.0,0.0,23142.41436707206
CARBON_CAP_060,0.6,TD_TRANSITION,7,125,135135.0,100800.0,1078.94,0.0,-0.0,69000.0,0.0,0.0,370.0491922671674,0.0,0.0,41687.34491315136,100800.0,0.0,0.0,0.0,107452.29572088418,0.0,0.0,0.0,0.0,0.0,0.0,1078.94,0.0,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,8,125,144594.5,100800.0,1078.94,0.0,0.0,297200.0,0.0,0.0,0.0,0.0,0.0,39077.34056987789,100800.0,0.0,0.0,0.0,0.0,-0.0,113528.15943012212,2156.4438573351576,1077.5038573351574,0.0,1077.5038573351574,0.0,0.0,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,9,125,144594.5,98755.2,1078.94,0.0,0.0,481000.0,0.0,0.0,0.0,0.0,0.0,36657.46102449889,98755.2,0.0,0.0,159748.03897550108,0.0,151760.63702672604,140000.00000000003,2637.7500495147556,1558.8100495147555,0.0,2636.2690108558572,0.0,5.684341886080802e-14,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,10,125,144594.5,93950.1,1078.94,0.0,0.0,596600.0,0.0,0.0,0.0,0.0,0.0,33064.72161610474,93950.1,0.0,0.0,218940.77838389526,0.0,359754.3764914265,200000.00000000003,3637.7500495147556,2558.810049514756,0.0,5194.969215828494,0.0,-4.547473508864641e-13,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,11,125,144594.5,88649.1,1078.94,0.0,0.0,585600.0,-0.0,0.0,4385.082928365934,0.0,0.0,29282.255400673846,88649.1,0.0,0.0,216108.32752769208,0.0,565057.2876427339,200000.00000000003,3637.7500495147556,2558.8100495147555,0.0,7753.56280829259,0.0,5.684341886080802e-14,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,12,125,144594.5,86409.0,1078.94,0.0,21139.73787830025,619460.2621216998,21139.73787830025,0.0,5717.260020527738,0.0,0.0,27820.02575660013,86409.0,0.0,0.0,252762.99638562743,0.0,805182.1342090799,200000.00000000003,3637.7500495147556,2558.8100495147564,0.0,10312.049792690334,0.0,-9.094947017729282e-13,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,13,125,144594.5,85485.6,1078.94,0.0,-0.0,526000.0,0.0,0.0,6309.338728155205,0.0,0.0,27238.592913586544,85485.6,0.0,0.0,195769.33783435612,0.0,991163.0051517187,164706.90798021256,3049.531849184965,1970.5918491849643,0.0,12282.211973133935,0.0,3.979039320256561e-13,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,14,125,144594.5,85776.3,1078.94,0.0,0.0,355000.0,-0.0,0.0,8289.10190678455,0.0,0.0,27420.337574323894,85776.3,0.0,0.0,0.0,0.0,991163.0051517186,191274.26433246068,3492.321121722433,2413.381121722434,0.0,14695.081336024155,0.0,-9.094947017729282e-13,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,15,125,144594.5,88803.0,1078.94,0.0,-0.0,171200.0,0.0,0.0,12082.106127523017,0.0,0.0,29385.506287227003,88803.0,0.0,0.0,9302.09984029633,0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,13615.529040968486,0.0,0.0,0.0,0.0
CARBON_CAP_060,0.6,TD_TRANSITION,16,125,144594.5,94634.1,1078.94,143006.32358595086,0.0,17600.0,0.0,0.0,17577.336632690454,-0.0,0.0,33589.1602186413,94634.1,0.0,0.0,0.0,-0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,12536.021727258445,0.0,4.547473508864641e-13,0.0,97945.03102401774
CARBON_CAP_060,0.6,TD_TRANSITION,17,125,144594.5,96258.6,1078.94,159066.87307058962,0.0,0.0,0.0,0.0,20315.70065546749,0.0,0.0,34788.073726057104,96258.6,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,11456.559393019808,0.0,0.0,0.0,108944.90136604682
CARBON_CAP_060,0.6,TD_TRANSITION,18,125,139189.0,97353.0,1078.94,0.0,0.0,0.0,0.0,0.0,17373.80957694351,0.0,0.0,0.0,0.0,97353.0,10347.697429258369,0.0,121815.19042305669,871773.4837652035,0.0,0.0,0.0,1078.9399999999896,10377.142036378442,0.0,-1.0459189070388675e-11,-2.0873283361445311e-10,22351.026447198077
CARBON_CAP_060,0.6,TD_TRANSITION,19,125,139189.0,98071.2,1078.94,24712.917012016533,0.0,0.0,0.0,0.0,13488.293058138255,0.0,0.0,0.0,0.0,98071.2,10424.03525442753,0.0,100987.78992984521,765470.5469969454,0.0,0.0,0.0,1078.94,9297.769655460252,0.0,0.0,0.0,39441.793011093585
CARBON_CAP_060,0.6,TD_TRANSITION,20,125,139189.0,98669.7,923.94,0.0,0.0,0.0,0.0,0.0,12248.628264043242,0.0,0.0,0.0,0.0,98669.7,10487.650108735164,0.0,126940.37173595696,631849.1030643592,0.0,0.0,0.0,923.939999999986,8373.442248391288,0.0,-1.4097167877480388e-11,-2.3278798749965352e-10,22653.324234867956
CARBON_CAP_060,0.6,TD_TRANSITION,21,125,139189.0,99353.7,923.94,0.0,0.0,0.0,0.0,0.0,13932.352088858855,0.0,0.0,0.0,0.0,99353.7,10560.35279937246,0.0,125256.64791114115,500000.0,0.0,0.0,0.0,923.94,7449.15335496427,0.0,0.0,0.0,22810.362046644517
CARBON_CAP_060,0.6,TD_TRANSITION,22,125,139189.0,99849.6,923.94,158806.36272593355,0.0,0.0,0.0,0.0,17891.878446117546,0.0,0.0,37509.24117205109,99849.6,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.9399999999996,6524.90297357448,0.0,-4.547473508864641e-13,0.0,108766.47783099188
CARBON_CAP_060,0.6,TD_TRANSITION,23,125,135135.0,100362.6,923.94,151217.7002251831,0.0,0.0,0.0,0.0,21832.90234376288,0.0,0.0,37915.60256894598,100362.6,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.94,5600.6911026172465,0.0,0.0,0.0,103569.0028842279
CARBON_CAP_050,0.5,TD_SUMMER,0,120,144526.94,67200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27113.173290296552,67200.0,0.0,0.0,0.0,29470.287041110205,468978.645219884,0.0,0.0,0.0,923.9400000000005,6028.880567390579,0.0,4.547473508864641e-13,0.0,97372.11399806773
CARBON_CAP_050,0.5,TD_SUMMER,1,120,144526.94,67200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27184.466019417476,67200.0,0.0,0.0,0.0,29541.579770231125,437882.245461746,0.0,0.0,0.0,923.9400000000005,5104.689364033604,0.0,4.547473508864641e-13,0.0,97372.11399806773
CARBON_CAP_050,0.5,TD_SUMMER,2,120,144526.94,67200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27300.42656916514,67200.0,0.0,0.0,0.0,29657.540319978783,406663.7819670315,0.0,0.0,0.0,923.9400000000005,4180.536668643435,0.0,0.0,0.0,97372.11399806773
CARBON_CAP_050,0.5,TD_SUMMER,3,120,144526.94,67200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67200.0,7142.720483664215,0.0,2357.1137508136453,404182.60959775397,0.0,0.0,0.0,923.94,3256.4224796155754,0.0,0.0,0.0,112800.39024278244
CARBON_CAP_050,0.5,TD_SUMMER,4,120,144526.94,67200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67200.0,7142.720483664215,0.0,2357.1137508136453,401701.43722847645,0.0,0.0,0.0,923.94,2332.346795345591,0.0,0.0,0.0,112800.39024278244
CARBON_CAP_050,0.5,TD_SUMMER,5,120,155405.25,67200.0,923.94,9629.739833284892,0.0,0.0,0.0,0.0,1520.569901800805,0.0,0.0,0.0,0.0,67200.0,7142.720483664215,0.0,144254.9402649143,249854.13168646142,0.0,0.0,0.0,923.94,1408.3096142291183,0.0,0.0,0.0,22023.68505653153
CARBON_CAP_050,0.5,TD_SUMMER,6,120,155405.25,67200.0,923.94,0.0,0.0,0.0,0.0,0.0,3322.72682245361,0.0,0.0,0.0,0.0,67200.0,7142.720483664215,0.0,152082.5231775464,89767.26518378104,0.0,0.0,0.0,923.94,484.3109346618587,0.0,0.0,0.0,15428.276244714707
CARBON_CAP_050,0.5,TD_SUMMER,7,120,155405.25,67200.0,1078.94,0.0,-0.0,69000.0,0.0,0.0,1126.3480754080035,0.0,0.0,0.0,0.0,67200.0,7142.720483664215,0.0,85278.90192459199,0.0,0.0,0.0,0.0,484.2907550395811,0.0,594.649244960419,0.0,0.0,15428.276244714707
CARBON_CAP_050,0.5,TD_SUMMER,8,120,166283.675,67200.0,1078.94,0.0,0.0,297200.0,-0.0,0.0,0.0,0.0,0.0,26051.56037991859,67200.0,0.0,0.0,0.0,0.0,-0.0,104864.7646200814,1998.9275880616897,919.9875880616896,0.0,919.9875880616896,0.0,0.0,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,9,120,166283.675,65836.8,1078.94,0.0,0.0,481000.0,0.0,0.0,0.0,0.0,0.0,24438.307349665927,65836.8,0.0,0.0,150278.01765033405,0.0,142764.11676781735,140000.0,2637.750049514755,1558.810049514755,0.0,2478.7593047602754,0.0,5.684341886080802e-14,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,10,120,166283.675,62633.399999999994,1078.94,0.0,0.0,596600.0,0.0,0.0,0.0,0.0,0.0,22043.14774406982,62633.399999999994,0.0,0.0,208273.1772559302,0.0,340623.63516095106,200000.0,3637.750049514755,2558.810049514755,0.0,5037.466072637332,0.0,-5.684341886080802e-14,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,11,120,166283.675,59099.399999999994,1078.94,0.0,-0.0,585600.0,0.0,0.0,13347.224693584842,0.0,0.0,19521.50360044923,59099.399999999994,0.0,0.0,213142.0460931356,0.0,543108.5789494299,200000.0,3637.750049514755,2558.8100495147546,0.0,7596.066227732394,0.0,0.0,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,12,120,166283.675,57606.0,1078.94,0.0,8723.904797166819,631876.0952028332,8723.904797166819,0.0,17402.077765053655,0.0,0.0,18546.68383773342,57606.0,0.0,0.0,264447.81413015345,0.0,794334.0023730757,200000.0,3637.750049514755,2558.8100495147555,0.0,10154.55977448766,0.0,-5.115907697472721e-13,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,13,120,166283.675,56990.4,1078.94,0.0,-0.0,526000.0,0.0,0.0,19204.23468570646,0.0,0.0,18159.06194239103,56990.4,0.0,0.0,194389.27168056185,0.0,979003.8104696095,166372.2260627536,3077.287150560648,1998.3471505606485,0.0,12152.483818391038,0.0,-4.547473508864641e-13,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,14,120,166283.675,57184.2,1078.94,0.0,0.0,355000.0,-0.0,0.0,25230.19688913928,0.0,0.0,18280.22504954926,57184.2,0.0,0.0,0.0,0.0,979003.8104696093,195666.29683959004,3565.5216635079223,2486.5816635079227,0.0,14638.559128406527,0.0,-2.8421709430404007e-13,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,15,120,166283.675,59202.0,1078.94,0.0,-0.0,171200.0,0.0,0.0,36775.26466207131,0.0,0.0,19590.337524818002,59202.0,0.0,0.0,22101.25213725333,0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,13559.009188442842,0.0,4.547473508864641e-13,0.0,0.0
CARBON_CAP_050,0.5,TD_SUMMER,16,120,166283.675,63089.399999999994,1078.94,117574.91489721402,-0.0,17600.0,-0.0,0.0,53501.53358188017,0.0,0.0,22392.773479094198,63089.399999999994,0.0,0.0,0.0,-0.0,1000000.0,0.0,0.0,0.0,1078.9400000000005,12479.504229726655,0.0,4.547473508864641e-13,0.0,80527.05921310188
CARBON_CAP_050,0.5,TD_SUMMER,17,120,166283.675,64172.399999999994,1078.94,127639.21481080532,0.0,0.0,0.0,0.0,61836.50933989939,0.0,0.0,23192.049150704734,64172.399999999994,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1078.94,11400.04425038375,0.0,0.0,0.0,87420.09822392056
CARBON_CAP_050,0.5,TD_SUMMER,18,120,160067.34999999998,64902.0,1078.94,0.0,0.0,0.0,0.0,0.0,52882.04214040576,0.0,0.0,8357.155824143794,22856.821179033275,42045.17882096673,4469.002381009582,0.0,115542.46368373802,878376.3540171179,0.0,0.0,0.0,1078.9400000000005,10320.629248539983,0.0,4.547473508864641e-13,0.0,9653.045142980696
CARBON_CAP_050,0.5,TD_SUMMER,19,120,160067.34999999998,65380.799999999996,1078.94,0.0,0.0,0.0,0.0,0.0,41055.387348621734,0.0,0.0,0.0,0.0,65380.799999999996,6949.356836285019,0.0,119011.96265137824,753100.6038577724,0.0,0.0,0.0,1078.94,9241.259222321292,0.0,0.0,0.0,15010.610766375643
CARBON_CAP_050,0.5,TD_SUMMER,20,120,160067.34999999998,65779.8,923.94,0.0,0.0,0.0,0.0,0.0,37282.121296004916,0.0,0.0,0.0,0.0,65779.8,6991.766739156777,0.0,122785.22870399506,623852.9946956723,0.0,0.0,0.0,923.9400000000005,8316.934169853695,0.0,0.0,0.0,15102.21615657864
CARBON_CAP_050,0.5,TD_SUMMER,21,120,160067.34999999998,66235.8,923.94,0.0,0.0,0.0,0.0,0.0,42407.00503911133,0.0,0.0,0.0,0.0,66235.8,7040.235199581641,0.0,117660.34496088869,500000.0,0.0,0.0,0.0,923.94,7392.6476309299505,0.0,0.0,0.0,15206.908031096345
CARBON_CAP_050,0.5,TD_SUMMER,22,120,160067.34999999998,66566.4,923.94,130614.5813353904,0.0,0.0,0.0,0.0,54458.929445976966,0.0,0.0,25006.16078136739,66566.4,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,923.9399999999996,6468.399603945329,0.0,-4.547473508864641e-13,0.0,89457.92675660888
CARBON_CAP_050,0.5,TD_SUMMER,23,120,155405.25,66908.4,923.94,114227.78193022513,0.0,0.0,0.0,0.0,66454.5364490722,0.0,0.0,25277.068379297318,66908.4,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,484.9801930237627,0.0,6953.110280318927,1408.9201930237623,-4.547473508864641e-13,0.0,78234.60784401119
CARBON_CAP_050,0.5,TD_WINTER,0,120,131959.38,151200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46738.26280623609,115840.78436525614,35359.21563474386,3758.348122032514,0.0,36527.81655704975,461549.6667820529,0.0,0.0,0.0,923.9400000000005,6028.880567390579,0.0,4.547473508864641e-13,0.0,105490.14594165796
CARBON_CAP_050,0.5,TD_WINTER,1,120,131959.38,151200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46738.26280623609,115536.98565701561,35663.01434298439,3790.6390335840074,0.0,36527.81655704975,423099.33356410585,0.0,0.0,0.0,923.9400000000005,5104.689364033604,0.0,4.547473508864641e-13,0.0,105559.89431060918
CARBON_CAP_050,0.5,TD_WINTER,2,120,131959.38,151200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46738.26280623609,115046.23389755013,36153.76610244987,3842.801275321036,0.0,36527.81655704975,384649.00034615875,0.0,0.0,0.0,923.9400000000005,4180.536668643435,0.0,4.547473508864641e-13,0.0,105672.56475276116
CARBON_CAP_050,0.5,TD_WINTER,3,120,131959.38,151200.0,923.94,142169.82624918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10210.446249186352,25000.277641132783,126199.72235886722,13413.829492937764,0.0,0.0,384649.00034615875,0.0,0.0,0.0,923.94,3256.4224796155754,0.0,0.0,0.0,126345.9857028133
CARBON_CAP_050,0.5,TD_WINTER,4,120,131959.38,151200.0,923.94,140717.90096674243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8758.520966742408,21200.0,130000.0,13817.762840421845,0.0,-0.0,384649.00034615875,0.0,0.0,0.0,923.94,2332.346795345591,0.0,0.0,0.0,126224.05810743307
