scenario_id,hour,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,pv_used_kw,pv_curtail_kw,wind_used_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,is_heat_pump_on,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,is_battery_charging,is_battery_discharging,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_sale_kg,h2_fuel_cell_kg,fuel_cell_power_kw,is_fuel_cell_on,is_electrolyzer_on,carbon_emission_kg,power_balance_residual_kw,heat_balance_residual_kw,hydrogen_balance_residual_kg,fuel_cell_conversion_residual_kw,case_label,study_id,study_title,base_scenario_id,x_label,x_value
CAP4,0,5200.0,6200.0,15.0,3066.6666666666665,0.0,0.0,4200.0,0.0,2066.6666666666665,6200.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,15.0,285.0,0.0,0.0,0.0,0.0,1.0,1.0,1986.8933333333334,-4.547473508864641e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,1,5000.0,6100.0,15.0,2533.333333333333,0.0,0.0,4500.0,0.0,2033.3333333333333,6100.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,15.0,270.0,0.0,0.0,0.0,0.0,1.0,1.0,1641.3466666666666,-2.2737367544323206e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,2,4800.0,6000.0,15.0,2000.0,0.0,0.0,4800.0,0.0,2000.0,6000.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,15.0,255.0,0.0,0.0,0.0,0.0,1.0,1.0,1295.8,0.0,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,3,4700.0,5900.0,15.0,1666.6666666666665,0.0,0.0,5000.0,0.0,1966.6666666666667,5900.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,15.0,240.0,0.0,0.0,0.0,0.0,1.0,1.0,1079.8333333333333,-6.821210263296962e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,4,4800.0,5800.0,20.0,719.2789473684367,0.0,0.0,5200.0,0.0,1933.3333333333333,5800.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,41.111111111111086,0.0,281.1111111111111,106.33635477582754,0.0,45.225243664716466,814.0543859648964,1.0,1.0,466.0208300000101,-2.2737367544323206e-13,0.0,-7.105427357601002e-15,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,5,5200.0,6000.0,25.0,2040.0,160.0,0.0,5000.0,0.0,2000.0,6000.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,25.0,256.1111111111111,0.0,0.0,0.0,0.0,1.0,1.0,1321.7160000000001,0.0,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,6,6200.0,6500.0,40.0,1806.666666666666,960.0,0.0,4600.0,0.0,2166.6666666666665,6500.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,95.55555555555554,160.55555555555554,0.0,0.0,55.55555555555556,1000.0,1.0,1.0,1170.539333333333,-4.547473508864641e-13,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,7,7000.0,7000.0,50.0,597.6333333333334,2400.0,0.0,4000.0,0.0,2333.3333333333335,7000.0,1.0,0.0,0.0,0.0,1335.6999999999996,3594.0000000000005,-4.440892098500626e-16,1.0000000000000004,0.0,0.0,0.0,105.55555555555554,55.0,0.0,0.0,55.55555555555556,1000.0,1.0,1.0,387.2066366666668,-1.3642420526593924e-12,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,8,7600.0,6800.0,55.0,1866.666666666666,4400.0,0.0,3600.0,0.0,2266.6666666666665,6800.0,1.0,0.0,0.0,0.0,0.0,3594.0000000000005,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1209.413333333333,-4.547473508864641e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,9,8100.0,6000.0,55.0,900.0,6000.0,0.0,3200.0,0.0,2000.0,6000.0,1.0,0.0,0.0,0.0,0.0,3594.0000000000005,1.0,0.0,0.0,0.0,140.0,0.0,140.0,195.0,0.0,0.0,0.0,1.0,1.0,583.11,0.0,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,10,8300.0,5200.0,45.0,0.0,7040.0,0.0,3000.0,0.0,1733.3333333333333,5200.0,1.0,0.0,0.0,6.66666666666606,0.0,3600.333333333333,1.0,0.0,0.0,0.0,0.0,45.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,11,8200.0,4800.0,35.0,0.0,7600.0,0.0,2800.0000000000005,0.0,1600.0,4800.0,1.0,0.0,0.0,600.0,0.0,4170.333333333333,1.0,0.0,0.0,0.0,0.0,35.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,12,8000.0,4600.0,30.0,0.0,7200.0,0.0,3000.0,0.0,1533.3333333333333,4600.0,1.0,0.0,0.0,666.6666666666661,0.0,4803.666666666666,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.821210263296962e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,13,7900.0,4600.0,30.0,0.0,6240.0,0.0,3400.0000000000005,0.0,1533.3333333333333,4600.0,1.0,0.0,0.0,206.66666666666697,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,14,8000.0,4800.0,35.0,1160.0,4640.0,0.0,3800.0,0.0,1600.0,4800.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,40.0,0.0,40.0,75.0,0.0,0.0,0.0,1.0,1.0,751.5640000000001,0.0,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,15,8300.0,5200.0,40.0,3033.333333333333,2800.0,0.0,4200.0,0.0,1733.3333333333333,5200.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1965.2966666666666,-1.1368683772161603e-12,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,16,8600.0,5700.0,50.0,4140.0,960.0,0.0,4400.0,0.0,1900.0,5700.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,442.2222222222222,0.0,442.2222222222222,547.7777777777777,0.0,55.55555555555556,1000.0,1.0,1.0,2682.306,0.0,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,17,9000.0,6400.0,60.0,6273.333333333333,160.0,0.0,4700.0,0.0,2133.3333333333335,6400.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,60.0,382.2222222222222,0.0,0.0,0.0,0.0,1.0,1.0,4064.4926666666665,-1.3642420526593924e-12,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,18,8800.0,7000.0,50.0,5133.333333333333,0.0,0.0,5000.0,0.0,2333.3333333333335,7000.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,105.55555555555554,276.66666666666663,0.0,0.0,55.55555555555556,1000.0,1.0,1.0,3325.8866666666668,-1.3642420526593924e-12,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,19,8200.0,7200.0,35.0,4400.0,0.0,0.0,5200.0,0.0,2400.0,7200.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,90.55555555555554,186.1111111111111,0.0,0.0,55.55555555555556,1000.0,1.0,1.0,2850.76,0.0,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,20,7400.0,7000.0,25.0,3233.333333333333,0.0,0.0,5500.0,0.0,2333.3333333333335,7000.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,80.55555555555554,105.55555555555554,0.0,0.0,55.55555555555556,1000.0,1.0,1.0,2094.8766666666666,-1.3642420526593924e-12,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,21,6500.0,6800.0,20.0,2366.666666666666,0.0,0.0,5400.0,0.0,2266.6666666666665,6800.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,-0.0,0.0,0.0,0.0,75.55555555555554,30.0,0.0,0.0,55.55555555555556,1000.0,1.0,1.0,1533.363333333333,-4.547473508864641e-13,0.0,-1.4210854715202004e-14,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,22,5800.0,6500.0,15.0,2966.6666666666665,0.0,0.0,5000.0,0.0,2166.6666666666665,6500.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1922.1033333333332,-4.547473508864641e-13,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
CAP4,23,5400.0,6300.0,15.0,2900.0,0.0,0.0,4600.0,0.0,2100.0,6300.0,1.0,0.0,0.0,0.0,0.0,5000.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1878.91,0.0,0.0,0.0,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
