case_id,carbon_cap_ratio,typical_day_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,pv_used_kw,pv_curtail_kw,wind_used_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
CARBON_CAP_100,1.0,TD_SUMMER,0,120,5979.999999999999,3720.0,15.0,0.0,-0.0,0.0,9200.374713478563,0.0,1240.0,3720.0,0.0,-0.0,0.0,422.2435707650402,17.274312166114328,2402.6182842436033,46.20419777391545,31.204197773915457,0.0,153.0416490183691,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,1,120,5750.0,3660.0,15.0,0.0,-0.0,0.0,9857.544335869889,0.0,1220.0,3660.0,0.0,-0.0,0.0,16.410596557808613,0.0,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,193.88693618044022,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,2,120,5520.0,3600.0,15.0,0.0,0.0,-0.0,9623.954932427698,890.7590258335167,1200.0,3600.0,0.0,-0.0,0.0,0.0,-0.0,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,234.7322233425113,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,3,120,5405.0,3540.0,15.0,0.0,0.0,-0.0,9952.793273723704,1000.033766131728,1180.0,3540.0,0.0,-0.0,463.83834129600643,0.0,440.6464242312061,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,275.5775105045824,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,4,120,5520.0,3480.0,20.0,0.0,0.0,-0.0,9583.954932427698,1806.9851890219525,1160.0,3480.0,0.0,-0.0,0.0,0.0,440.6464242312061,2903.9549324276973,55.8452871620711,35.8452871620711,0.0,311.4227976666535,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,5,120,5979.999999999999,3600.0,25.0,0.0,116.09412644053874,0.0,10476.109262082506,476.71777777292664,1200.0,3600.0,0.0,-0.0,508.24845609534833,0.0,923.482457521787,2903.9549324276973,55.8452871620711,30.845287162071102,0.0,342.26808482872457,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,6,120,7129.999999999999,3900.0,40.0,0.0,696.5647586432325,0.0,10076.600876666998,0.0,1300.0,3900.0,0.0,-0.0,0.0,-0.0,923.482457521787,2343.1656353102317,45.06087760211984,5.06087760211984,0.0,347.3289624308452,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,7,120,8049.999999999999,4200.0,50.0,0.0,1741.4118966080812,0.0,8762.261631884347,0.0,1400.0,4200.0,0.0,-0.0,0.0,-0.0,923.482457521787,1053.673528492427,20.262952471008212,0.0,29.737047528991788,317.59191490185367,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,8,120,8740.0,4080.0,55.0,0.0,3192.5884771148158,0.0,7886.035468695911,0.0,1360.0,4080.0,0.0,-0.0,0.0,0.0,923.482457521787,978.6239458107266,18.819691265590897,0.0,36.1803087344091,281.41160616744446,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,9,120,9315.0,3600.0,55.0,0.0,4353.529741520203,0.0,7009.809305507477,0.0,1200.0,3600.0,0.0,-0.0,0.0,0.0,923.482457521787,848.3390470276809,16.314212442840017,0.0,38.68578755715998,242.7258186102847,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,10,120,9545.0,3120.0,45.0,0.0,5108.141563383705,0.0,6571.696223913259,0.0,1040.0,3120.0,0.0,-0.0,0.0,0.0,923.482457521787,1094.8377872969638,21.054572832633923,0.0,23.945427167366077,218.78039144291847,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,11,120,9430.0,2880.0,35.0,0.0,5514.47100592559,0.0,6133.583142319043,0.0,960.0,2880.0,0.0,-0.0,0.0,0.0,923.482457521787,1258.0541482446333,24.193349004704487,0.0,10.806650995295513,207.97374044762307,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,12,120,9200.0,2760.0,30.0,0.0,5224.235689824244,0.0,6571.696223913259,0.0,920.0,2760.0,0.0,-0.0,0.0,0.0,923.482457521787,1675.9319137375032,32.22945987956737,2.22945987956737,0.0,210.2032003271902,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,13,120,9085.0,2760.0,30.0,0.0,4527.670931181011,0.0,7447.922387101695,0.0,920.0,2760.0,0.0,-0.0,0.0,0.0,923.482457521787,1970.5933182827057,37.896025351590495,7.896025351590494,0.0,218.09922567878073,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,14,120,9200.0,2880.0,35.0,0.0,3366.7296667756236,0.0,8324.148550290129,0.0,960.0,2880.0,0.0,-0.0,0.0,0.0,923.482457521787,1530.8782170657523,29.43996571280293,0.0,5.5600342871970705,212.5391913915838,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,15,120,9545.0,3120.0,40.0,0.0,2031.647212709428,0.0,9200.374713478563,0.0,1040.0,3120.0,0.0,-0.0,0.0,0.0,923.482457521787,647.0219261879902,12.442729349769042,0.0,27.557270650230958,184.9819207413529,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,16,120,9890.0,3420.0,50.0,694.9474462839862,696.5647586432325,0.0,9638.48779507278,0.0,1140.0,3420.0,0.0,-0.0,0.0,-0.0,923.482457521787,0.0,-0.0,0.0,50.0,134.9819207413529,0.0,-0.0,-0.0,450.2564504473947
CARBON_CAP_100,1.0,TD_SUMMER,17,120,10350.0,3840.0,60.0,849.1885775450057,116.09412644053874,0.0,10295.657417464106,0.0,1280.0,3840.0,0.0,-0.0,0.0,369.0598785503493,534.9983748372088,0.0,-0.0,0.0,60.0,74.98192074135288,0.0,-0.0,-0.0,550.1892793914093
CARBON_CAP_100,1.0,TD_SUMMER,18,120,10120.0,4200.0,50.0,58.924504049219365,-0.0,0.0,10952.827039855432,0.0,1400.0,4200.0,0.0,-0.0,0.0,508.24845609534833,0.0,0.0,-0.0,0.0,50.0,24.98192074135288,0.0,-0.0,-0.0,38.177186173489225
CARBON_CAP_100,1.0,TD_SUMMER,19,120,9430.0,4320.0,35.0,0.0,-0.0,0.0,11390.94012144965,0.0,1440.0,4320.0,0.0,-0.0,-0.0,0.0,0.0,520.9401214496502,10.01807925864712,0.0,24.98192074135288,0.0,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,20,120,8510.0,4200.0,25.0,0.0,-0.0,0.0,12048.109743840976,0.0,1400.0,4200.0,0.0,-0.0,0.0,0.0,-0.0,2138.109743840976,41.11749507386492,16.117495073864923,0.0,16.117495073864923,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,21,120,7474.999999999999,4080.0,20.0,0.0,-0.0,0.0,11829.053203043868,0.0,1360.0,4080.0,0.0,-0.0,407.17129126794094,0.0,386.8127267045439,2586.881911775927,49.747729072613986,29.747729072613986,0.0,45.86522414647884,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,22,120,6669.999999999999,3900.0,15.0,0.0,-0.0,0.0,10952.827039855432,0.0,1300.0,3900.0,0.0,-0.0,78.87210742773641,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,86.71051130854994,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_SUMMER,23,120,6209.999999999999,3780.0,15.0,0.0,-0.0,0.0,10076.600876666998,0.0,1260.0,3780.0,0.0,-0.0,0.0,0.0,461.7412287608935,2606.600876666998,50.12693993590381,35.12693993590381,0.0,121.83745124445363,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,0,120,5460.0,8370.0,15.0,1953.580218949135,-0.0,0.0,9200.374713478563,0.0,2790.0,8370.0,0.0,-0.0,0.0,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,162.68273840652472,0.0,-0.0,0.0,1265.7246238571447
CARBON_CAP_100,1.0,TD_WINTER,1,120,5250.0,8235.0,15.0,731.9974034014449,-0.0,0.0,9857.544335869889,0.0,2745.0,8235.0,0.0,-0.0,0.0,309.4131931563643,136.0431307015627,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,203.5280255685958,0.0,-0.0,0.0,474.2611176637962
CARBON_CAP_100,1.0,TD_WINTER,2,120,5040.0,8100.000000000001,15.0,0.0,-0.0,0.0,10514.713958261214,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,0.0,129.24097416648456,0.0,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,244.3733127306669,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,3,120,4935.0,7965.000000000001,15.0,0.0,-0.0,0.0,10952.827039855432,0.0,2655.0000000000005,7965.000000000001,0.0,-0.0,458.87210742773465,0.0,435.9285020563479,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,285.218599892738,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,4,120,5040.0,7830.000000000001,20.0,0.0,0.0,-0.0,11062.203388523045,328.7367329266053,2610.0000000000005,7830.000000000001,0.0,-0.0,508.24845609534833,0.0,918.7645353469288,2903.9549324276973,55.8452871620711,35.8452871620711,0.0,321.0638870548091,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,5,120,5460.0,8100.000000000001,25.0,0.0,116.09412644053874,0.0,10952.827039855432,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,4.966233868273775,0.0,923.482457521787,2903.9549324276973,55.8452871620711,30.845287162071102,0.0,351.90917421688016,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,6,120,6510.0,8775.0,40.0,0.0,696.5647586432325,0.0,10076.600876666998,0.0,2925.0,8775.0,0.0,-0.0,0.0,508.24845609534833,388.4840826845782,1846.41409140558,35.50796329626115,0.0,4.4920367037388464,347.4171375131413,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,7,120,7350.0,9450.0,50.0,0.0,1741.4118966080812,0.0,8762.261631884347,0.0,3150.0,9450.0,0.0,-0.0,0.0,369.0598785503493,0.0,372.7334070427755,7.167950135437991,0.0,42.83204986456201,304.5850876485793,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,8,120,7980.0,9180.0,55.0,0.0,3192.5884771148158,0.0,7886.035468695911,0.0,3060.0,9180.0,0.0,-0.0,0.0,0.0,-0.0,38.6239458107265,0.7427681886678172,0.0,54.25723181133218,250.32785583724734,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,9,120,8505.0,8100.000000000001,55.0,0.0,4353.529741520203,0.0,7009.809305507477,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,0.0,-0.0,-0.0,158.339047027681,3.04498167360925,0.0,51.95501832639075,198.3728375108566,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,10,120,8715.0,7020.000000000001,45.0,0.0,5108.141563383705,0.0,6571.696223913259,0.0,2340.0000000000005,7020.000000000001,0.0,-0.0,0.0,0.0,0.0,624.837787296964,12.016111294172386,0.0,32.98388870582761,165.388948805029,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,11,120,8610.0,6480.0,35.0,2025.9007841830644,5514.47100592559,0.0,6133.583142319043,0.0,2160.0,6480.0,0.0,-0.0,-0.0,0.0,-0.0,2903.9549324276973,55.8452871620711,20.845287162071102,0.0,186.23423596710012,0.0,-0.0,0.0,1312.5811180722076
CARBON_CAP_100,1.0,TD_WINTER,12,120,8400.0,6210.0,30.0,1578.0230186901945,5224.235689824244,0.0,6571.696223913259,0.0,2070.0,6210.0,0.0,-0.0,0.0,0.0,-0.0,2903.9549324276973,55.8452871620711,25.845287162071102,0.0,212.0795231291712,0.0,-0.0,0.0,1022.4011138093771
CARBON_CAP_100,1.0,TD_WINTER,13,120,8295.0,6210.0,30.0,1293.361614144993,4527.670931181011,0.0,7447.922387101695,0.0,2070.0,6210.0,0.0,-0.0,0.0,0.0,0.0,2903.9549324276973,55.8452871620711,25.845287162071102,0.0,237.9248102912423,0.0,-0.0,0.0,837.9689898045409
CARBON_CAP_100,1.0,TD_WINTER,14,120,8400.0,6480.0,35.0,2236.915056657946,3366.7296667756236,0.0,8324.148550290129,0.0,2160.0,6480.0,0.0,-0.0,463.83834129600643,0.0,440.6464242312061,2903.9549324276973,55.8452871620711,20.845287162071102,0.0,258.7700974533134,0.0,-0.0,0.0,1449.2972652086833
CARBON_CAP_100,1.0,TD_WINTER,15,120,8715.0,7020.000000000001,40.0,3235.181462335056,2031.647212709428,0.0,9200.374713478563,0.0,2340.0000000000005,7020.000000000001,0.0,-0.0,508.24845609534833,0.0,923.482457521787,2903.9549324276973,55.8452871620711,15.845287162071102,0.0,274.61538461538447,0.0,-0.0,0.0,2096.0740694468827
CARBON_CAP_100,1.0,TD_WINTER,16,120,9030.0,7695.000000000001,50.0,1259.9474462839862,696.5647586432325,0.0,9638.48779507278,0.0,2565.0000000000005,7695.000000000001,0.0,-0.0,0.0,-0.0,923.482457521787,0.0,-0.0,0.0,50.0,224.61538461538447,0.0,-0.0,0.0,816.3199504473947
CARBON_CAP_100,1.0,TD_WINTER,17,120,9450.0,8640.0,60.0,1918.2484560953544,116.09412644053874,0.0,10295.657417464106,0.0,2880.0,8640.0,0.0,-0.0,0.0,-0.0,923.482457521787,0.0,-0.0,0.0,60.0,164.61538461538447,0.0,-0.0,0.0,1242.8331747041802
CARBON_CAP_100,1.0,TD_WINTER,18,120,9240.0,9450.0,50.0,928.9245040492194,-0.0,0.0,10952.827039855432,0.0,3150.0,9450.0,-0.0,-0.0,0.0,508.24845609534833,388.4840826845787,0.0,-0.0,0.0,50.0,114.61538461538447,0.0,-0.0,0.0,601.8501861734893
CARBON_CAP_100,1.0,TD_WINTER,19,120,8610.0,9720.0,35.0,0.0,-0.0,0.0,11390.94012144965,0.0,3150.0,9450.0,270.0,29.946761313220936,0.0,369.0598785503498,0.0,0.0,-0.0,0.0,35.0,79.61538461538447,0.0,-0.0,0.0,64.68500443655722
CARBON_CAP_100,1.0,TD_WINTER,20,120,7770.0,9450.0,25.0,0.0,-0.0,0.0,12048.109743840976,0.0,3150.0,9450.0,-0.0,-0.0,-0.0,0.0,0.0,1128.109743840976,21.694418150788003,0.0,3.305581849211997,76.30980276617248,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,21,120,6825.0,9180.0,20.0,0.0,-0.0,0.0,11829.053203043868,0.0,3060.0,9180.0,0.0,-0.0,-0.0,0.0,-0.0,1944.053203043868,37.38563852007439,17.385638520074387,0.0,93.69544128624688,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,22,120,6090.0,8775.0,15.0,0.0,-0.0,0.0,10952.827039855432,0.0,2925.0,8775.0,0.0,-0.0,0.0,0.0,0.0,1937.827039855432,37.265904612604466,22.265904612604466,0.0,115.96134589885133,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_WINTER,23,120,5670.0,8505.0,15.0,0.0,-0.0,0.0,10076.600876666998,0.0,2835.0,8505.0,0.0,-0.0,486.04339869567735,0.0,461.7412287608935,1085.5574779713206,20.87610534560232,5.876105345602319,0.0,121.83745124445363,0.0,-0.0,0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,0,125,5200.0,5580.0,15.0,0.0,0.0,-0.0,9200.374713478563,0.0,1860.0,5580.0,0.0,-0.0,0.0,0.0,461.7412287608935,2140.3747134785626,41.16105218228005,26.161052182280052,0.0,147.9985034267337,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,1,125,5000.0,5490.0,15.0,0.0,0.0,-0.0,9733.954932427698,123.58940344219081,1830.0,5490.0,0.0,-0.0,0.0,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,188.84379058880478,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,2,125,4800.0,5400.0,15.0,0.0,0.0,-0.0,9503.954932427698,1010.7590258335167,1800.0,5400.0,0.0,-0.0,0.0,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,229.68907775087587,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,3,125,4700.0,5310.0,15.0,0.0,0.0,-0.0,9373.954932427698,1578.8721074277346,1770.0,5310.0,0.0,-0.0,0.0,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,40.8452871620711,0.0,270.53436491294696,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,4,125,4800.0,5220.0,20.0,0.0,0.0,-0.0,9443.954932427698,1946.9851890219525,1740.0,5220.0,0.0,-0.0,0.0,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,35.8452871620711,0.0,306.37965207501804,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,5,125,5200.0,5400.0,25.0,0.0,0.0,116.09412644053874,9903.954932427698,1048.8721074277346,1800.0,5400.0,0.0,-0.0,0.0,0.0,461.7412287608935,2903.9549324276973,55.8452871620711,30.845287162071102,0.0,337.22493923708913,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,6,125,6200.0,5850.0,40.0,0.0,696.5647586432325,0.0,10076.600876666998,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,461.7412287608935,2623.1656353102308,50.44549298673521,10.44549298673521,0.0,347.6704322238243,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,7,125,7000.0,6300.0,50.0,0.0,337.73836811565343,1403.6735284924277,8762.261631884347,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,461.7412287608935,0.0,-0.0,0.0,50.0,297.6704322238243,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,8,125,7600.0,6120.0,55.0,0.0,3192.5884771148158,0.0,7886.035468695911,0.0,2040.0,6120.0,0.0,-0.0,0.0,0.0,461.7412287608935,1438.6239458107266,27.665845111744744,0.0,27.334154888255256,270.3362773355691,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,9,125,8100.0,5400.0,55.0,0.0,4353.529741520203,0.0,7009.809305507477,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,461.7412287608935,1463.33904702768,28.14113551976308,0.0,26.85886448023692,243.47741285533218,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,10,125,8300.0,4680.0,45.0,0.0,3288.303776086741,1819.837787296964,6571.696223913259,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,461.7412287608935,0.0,-0.0,0.0,45.0,198.47741285533218,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,11,125,8200.0,4320.0,35.0,0.0,5514.47100592559,0.0,6133.583142319043,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,461.7412287608935,2008.0541482446333,38.616425927781414,3.616425927781414,0.0,202.0938387831136,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,12,125,8000.0,4140.0,30.0,0.0,5224.235689824244,0.0,6571.696223913259,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,461.7412287608935,2415.9319137375032,46.460229110336606,16.460229110336606,0.0,218.5540678934502,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,13,125,7900.0,4140.0,30.0,0.0,4527.670931181011,0.0,7447.922387101695,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,461.7412287608935,2695.5933182827057,51.83833304389819,21.83833304389819,0.0,240.39240093734838,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,14,125,8000.0,4320.0,35.0,0.0,3366.7296667756236,0.0,8324.148550290129,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,461.7412287608935,2250.8782170657523,43.28611955895678,8.286119558956777,0.0,248.67852049630517,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,15,125,8300.0,4680.0,40.0,0.0,2031.647212709428,0.0,8208.242385376543,992.1323281020195,1560.0,4680.0,0.0,-0.0,77.11278534349695,0.0,534.9983748372156,302.7768127424731,5.822631014278329,0.0,34.17736898572167,214.5011515105835,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,16,125,8600.0,5130.0,50.0,0.0,671.5122049272195,25.052553716012994,9638.48779507278,0.0,1710.0,5130.0,0.0,-0.0,0.0,0.0,534.9983748372156,0.0,-0.0,0.0,50.0,164.5011515105835,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,17,125,9000.0,5760.0,60.0,0.0,116.09412644053874,0.0,10295.657417464106,0.0,1920.0,5760.0,0.0,-0.0,0.0,508.24845609535487,0.0,0.0,-0.0,0.0,60.0,104.50115151058348,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,18,125,8800.0,6300.0,50.0,0.0,0.0,-0.0,10952.827039855432,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,-0.0,52.827039855432304,1.0159046126044675,0.0,48.984095387395534,55.51705612318795,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,19,125,8200.0,6480.0,35.0,0.0,0.0,-0.0,11390.94012144965,0.0,2160.0,6480.0,0.0,-0.0,0.0,0.0,-0.0,1030.9401214496502,19.825771566339426,0.0,15.174228433660574,40.342827689527375,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,20,125,7400.0,6300.0,25.0,0.0,0.0,-0.0,12048.109743840976,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,-0.0,2548.109743840976,49.00211045848031,24.00211045848031,0.0,64.34493814800769,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,21,125,6500.0,6120.0,20.0,0.0,0.0,-0.0,11829.053203043868,0.0,2040.0,6120.0,0.0,-0.0,385.0982706161708,0.0,365.84335708536224,2903.9549324276973,55.8452871620711,35.8452871620711,0.0,100.19022531007879,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,22,125,5800.0,5850.0,15.0,0.0,0.0,-0.0,7750.0,3202.8270398554323,1950.0,5850.0,0.0,-0.0,0.0,0.0,365.84335708536224,0.0,-0.0,0.0,15.0,85.19022531007879,0.0,-0.0,-0.0,-0.0
CARBON_CAP_100,1.0,TD_TRANSITION,23,125,5400.0,5670.0,15.0,0.0,0.0,-0.0,10076.600876666998,0.0,1890.0,5670.0,0.0,-0.0,100.94512807950657,0.0,461.7412287608935,2685.655748587492,51.647225934374845,36.647225934374845,0.0,121.83745124445363,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,0,120,5979.999999999999,3720.0,15.0,0.0,-0.0,0.0,9203.122870923606,0.0,1240.0,3720.0,0.0,-0.0,0.0,533.9373752409222,0.0,2517.0602461645285,48.40500473393325,33.40500473393325,0.0,128.45349154873364,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,1,120,5750.0,3660.0,15.0,0.0,0.0,-0.0,9802.091622254851,58.39716802044131,1220.0,3660.0,0.0,-0.0,0.0,0.0,-0.0,2832.091622254852,54.46330042797793,39.46330042797793,0.0,167.91679197671158,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,2,120,5520.0,3600.0,15.0,0.0,0.0,-0.0,9607.529654733227,910.3250548937503,1200.0,3600.0,0.0,-0.0,55.43803247837595,0.0,52.66613085445715,2832.091622254852,54.46330042797793,39.46330042797793,0.0,207.3800924046895,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,3,120,5405.0,3540.0,15.0,0.0,0.0,-0.0,9980.992966393416,975.1056894680187,1180.0,3540.0,0.0,-0.0,563.901344138565,0.0,588.372407786094,2832.091622254852,54.46330042797793,39.46330042797793,0.0,246.8433928326674,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,4,120,5520.0,3480.0,20.0,0.0,0.0,-0.0,9512.091622254851,1882.250979841041,1160.0,3480.0,0.0,-0.0,0.0,0.0,588.372407786094,2832.091622254852,54.46330042797793,34.46330042797793,0.0,281.3066932606453,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,5,120,5979.999999999999,3600.0,25.0,0.0,121.32530940377363,0.0,10454.667656989643,501.4309988717923,1200.0,3600.0,0.0,-0.0,563.901344138565,0.0,1124.0786847177308,2832.091622254852,54.46330042797793,29.463300427977927,0.0,310.76999368862323,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,6,120,7129.999999999999,3900.0,40.0,0.0,727.9518564226418,0.0,10079.61076339252,0.0,1300.0,3900.0,0.0,-0.0,0.0,0.0,1124.0786847177308,2377.562619815162,45.722358073368504,5.722358073368504,0.0,316.49235176199176,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,7,120,8049.999999999999,4200.0,50.0,0.0,1819.8796410566044,0.0,8764.878924689148,0.0,1400.0,4200.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1134.758565745753,21.82228011049525,0.0,28.17771988950475,288.314631872487,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,8,120,8740.0,4080.0,55.0,0.0,3336.4460086037748,0.0,7888.391032220233,0.0,1360.0,4080.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1124.837040824007,21.631481554307825,0.0,33.368518445692175,254.9461134267948,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,9,120,9315.0,3600.0,55.0,0.0,4549.699102641511,0.0,7011.903139751318,0.0,1200.0,3600.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1046.6022423928289,20.126966199862096,0.0,34.873033800137904,220.0730796266569,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,10,120,9545.0,3120.0,45.0,0.0,5338.313613766039,0.0,6573.659193516861,0.0,1040.0,3120.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1326.9728072829002,25.518707832363468,0.0,19.481292167636532,200.59178745902037,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,11,120,9430.0,2880.0,35.0,0.0,5762.952196679247,0.0,6135.415247282404,0.0,960.0,2880.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1508.3674439616516,29.007066230031764,0.0,5.992933769968236,194.59885368905213,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,12,120,9200.0,2760.0,30.0,0.0,5459.638923169813,0.0,6573.659193516861,0.0,920.0,2760.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1913.298116686674,36.794194551666806,6.794194551666806,0.0,201.39304824071894,0.0,-0.0,0.0,-0.0
