typical_day_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,grid_sell_kw,pv_used_kw,pv_sold_kw,pv_curtail_kw,wind_used_kw,wind_sold_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
TD_SUMMER,10,120,9545.0,3120.0,45.0,0.0,0.0,5631.859948196956,0.0,0.0,6912.0,0.0,0.0,1040.0,3120.0,0.0,0.0,-0.0,0.0,261.934943101352,1958.8599481969559,37.14737160714608,0.0,7.852628392853916,134.0663190875739,0.0,-7.105427357601002e-15,0.0,0.0
TD_SUMMER,11,120,9430.0,2880.0,35.0,0.0,0.0,6079.848807712622,0.0,0.0,6451.200000000001,0.0,0.0,960.0,2880.0,0.0,0.0,-0.0,0.0,261.934943101352,2141.048807712623,40.459896325612746,5.45989632561276,0.0,139.520629316558,0.0,0.0,0.0,0.0
TD_SUMMER,12,120,9200.0,2760.0,30.0,0.0,0.0,5759.856765201433,0.0,0.0,6912.0,0.0,0.0,920.0,2760.0,0.0,0.0,0.0,0.0,261.934943101352,2551.8567652014326,47.58304590843742,17.583045908437413,0.0,157.09786186544056,0.0,1.021405182655144e-14,0.0,0.0
TD_SUMMER,13,120,9085.0,2760.0,30.0,0.0,0.0,4991.875863174575,0.0,0.0,7833.6,0.0,0.0,920.0,2760.0,0.0,0.0,-0.0,0.0,261.934943101352,2820.4758631745754,52.06003087465647,22.060030874656462,0.0,179.15134699585263,0.0,7.105427357601002e-15,0.0,0.0
TD_SUMMER,14,120,9200.0,2880.0,35.0,0.0,0.0,3711.9076931298114,0.0,0.0,8755.2,0.0,0.0,960.0,2880.0,0.0,0.0,-0.0,0.0,261.934943101352,2307.107693129812,43.47914878774346,8.479148787743469,0.0,187.62303114413794,0.0,-8.881784197001252e-15,0.0,0.0
TD_SUMMER,15,120,9545.0,3120.0,40.0,0.0,0.0,2239.9442975783345,0.0,0.0,9676.8,0.0,0.0,1040.0,3120.0,0.0,0.0,-0.0,0.0,261.934943101352,1331.7442975783338,25.745268868625676,0.0,14.254731131374314,173.36048238646595,0.0,-1.0658141036401503e-14,0.0,0.0
TD_SUMMER,16,120,9890.0,3420.0,50.0,-0.0,0.0,767.9809020268576,0.0,0.0,10137.6,0.0,0.0,1140.0,3420.0,0.0,0.0,0.0,124.41909797314221,130.967471550676,0.0,0.0,0.0,50.000000000000014,123.35325903303315,0.0,1.4210854715202004e-14,0.0,0.0
TD_SUMMER,17,120,10350.0,3840.0,60.0,-0.0,0.0,127.99681700447627,0.0,0.0,10828.8,0.0,0.0,731.2159149776185,2193.6477449328554,1646.3522550671446,165.48116522333615,0.0,124.41909797314221,0.0,0.0,0.0,0.0,59.99999999999999,63.348119313906786,7.105427357601002e-15,0.0,0.0,357.43931688240616
TD_SUMMER,18,120,10120.0,4200.0,50.0,0.0,0.0,0.0,0.0,0.0,11520.0,0.0,0.0,1400.0,4200.0,0.0,0.0,8.664699852633022e-13,0.0,9.035766287237684e-13,0.0,0.0,0.0,50.0,13.345479808935373,0.0,0.0,0.0,0.0
TD_SUMMER,19,120,9430.0,4320.0,35.0,0.0,0.0,0.0,0.0,0.0,11980.800000000001,0.0,0.0,1440.0,4320.0,0.0,0.0,-0.0,0.0,9.035766287237684e-13,1110.800000000001,21.655076252723333,0.0,13.344923747276667,0.0,0.0,4.440892098500626e-16,0.0,0.0
TD_SUMMER,20,120,8510.0,4200.0,25.0,0.0,1385.3353643209084,0.0,0.0,0.0,11286.664635679093,1385.3353643209084,0.0,1400.0,4200.0,0.0,0.0,52.38698862027041,0.0,49.767639189257785,1324.2776470588237,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TD_SUMMER,21,120,7474.999999999999,4080.0,20.0,0.0,2050.5878329691604,0.0,0.0,0.0,10391.01216703084,2050.5878329691604,0.0,1360.0,4080.0,0.0,0.0,52.38698862027041,0.0,99.53527837851468,1503.6251784105702,28.870375792848158,8.870375792848158,0.0,8.870375792848158,0.0,0.0,0.0,0.0
TD_SUMMER,22,120,6669.999999999999,3900.0,15.0,0.0,197.71348087141087,0.0,0.0,0.0,11322.28651912859,197.71348087141087,0.0,1300.0,3900.0,0.0,0.0,33.08651912859088,0.0,130.967471550676,3319.2000000000007,60.37209982174689,45.37209982174689,0.0,54.24210601560368,0.0,0.0,0.0,0.0
TD_SUMMER,23,120,6209.999999999999,3780.0,15.0,0.0,0.0,0.0,0.0,0.0,10598.4,0.0,0.0,1260.0,3780.0,0.0,0.0,-0.0,0.0,130.967471550676,3128.4000000000005,57.192099821746886,42.19209982174688,0.0,96.4319457495999,0.0,8.881784197001252e-15,0.0,0.0
TD_WINTER,0,120,5460.0,8370.0,15.0,-0.0,0.0,0.0,0.0,0.0,9676.8,0.0,0.0,2790.0,8370.0,0.0,0.0,0.0,72.03210935287181,55.144198547653055,1498.8321093528725,28.7832290827082,13.78322908270816,0.0,110.21115683456848,0.0,3.907985046680551e-14,0.0,0.0
TD_WINTER,1,120,5250.0,8235.0,15.0,-0.0,0.0,0.0,0.0,0.0,10368.0,0.0,0.0,2745.0,8235.0,0.0,0.0,0.0,52.38698862027041,0.0,2425.3869886202733,45.475216298751434,30.475216298751434,0.0,140.68178100178514,0.0,-2.220446049250313e-15,0.0,0.0
TD_WINTER,2,120,5040.0,8100.000000000001,15.0,0.0,0.0,0.0,0.0,0.0,11059.199999999999,0.0,0.0,2700.0000000000005,8100.000000000001,0.0,0.0,-0.0,0.0,0.0,3319.2000000000007,60.37209982174689,45.37209982174687,0.0,186.04801908265694,0.0,2.1316282072803006e-14,0.0,0.0
TD_WINTER,3,120,4935.0,7965.000000000001,15.0,0.0,486.38090202685635,0.0,0.0,0.0,11033.619097973144,486.38090202685635,0.0,2655.0000000000005,7965.000000000001,0.0,0.0,124.41909797314221,0.0,118.1981430744851,3319.2000000000007,60.37209982174689,45.3720998217469,0.0,231.41236690360873,0.0,-8.881784197001252e-15,0.0,0.0
TD_WINTER,4,120,5040.0,7830.000000000001,20.0,0.0,959.2130113797302,0.0,0.0,0.0,11021.58698862027,959.2130113797302,0.0,2610.0000000000005,7830.000000000001,0.0,0.0,52.38698862027041,0.0,167.96578226374197,3319.2000000000007,60.37209982174689,40.37209982174687,0.0,271.7748245434013,0.0,1.9539925233402755e-14,0.0,0.0
TD_WINTER,5,120,5460.0,8100.000000000001,25.0,0.0,69.88191085962171,127.99681700447627,0.0,0.0,11450.118089140378,69.88191085962171,0.0,2700.0000000000005,8100.000000000001,0.0,0.0,98.91490614485268,0.0,261.934943101352,3319.2000000000007,60.37209982174689,35.37209982174687,0.0,307.1356004141255,0.0,0.0,0.0,0.0
TD_WINTER,6,120,6510.0,8775.0,40.0,0.0,0.0,767.9809020268576,0.0,0.0,10598.4,0.0,0.0,2925.0,8775.0,0.0,0.0,0.0,0.0,261.934943101352,1931.3809020268582,36.64775258587157,0.0,3.352247414128442,303.77055568331315,0.0,1.5987211554602254e-14,0.0,0.0
TD_WINTER,7,120,7350.0,9450.0,50.0,0.0,0.0,1919.952255067144,0.0,0.0,9216.0,0.0,0.0,2925.0,8775.0,675.0,67.8468330103489,0.0,0.0,261.934943101352,860.9522550671445,16.88141676602244,0.0,33.118583233977574,270.63931534284876,0.0,1.4210854715202004e-14,0.0,146.54915930235347
TD_WINTER,8,120,7980.0,9180.0,55.0,0.0,0.0,3519.9124676230977,0.0,0.0,8294.4,0.0,0.0,2925.0,8775.0,405.0,40.70809980620934,0.0,0.0,261.934943101352,909.3124676230973,17.829656227903868,0.0,37.170343772096146,233.45769493261332,0.0,1.4210854715202004e-14,0.0,87.92949558141208
TD_WINTER,9,120,8505.0,8100.000000000001,55.0,0.0,0.0,4799.88063766786,0.0,0.0,7372.8,0.0,0.0,2700.0000000000005,8100.000000000001,0.0,0.0,0.0,0.0,261.934943101352,967.6806376678605,18.974130150350206,0.0,36.02586984964978,197.422097679008,0.0,-1.4210854715202004e-14,0.0,0.0
TD_WINTER,10,120,8715.0,7020.000000000001,45.0,0.0,0.0,5631.859948196956,0.0,0.0,6912.0,0.0,0.0,2340.0000000000005,7020.000000000001,0.0,0.0,0.0,0.0,261.934943101352,1488.8599481969559,28.601917061691534,0.0,16.39808293830805,181.01578881996332,0.0,-4.1611158962950867e-13,0.0,0.0
TD_WINTER,11,120,8610.0,6480.0,35.0,-0.0,0.0,6079.848807712622,0.0,0.0,6451.200000000001,0.0,0.0,2160.0,6480.0,0.0,0.0,-0.0,0.0,261.934943101352,1761.0488077126229,33.55080541652184,0.0,1.4491945834781461,179.559051911951,0.0,-1.4210854715202004e-14,0.0,0.0
TD_WINTER,12,120,8400.0,6210.0,30.0,-0.0,0.0,5759.856765201433,0.0,0.0,6912.0,0.0,0.0,2070.0,6210.0,0.0,0.0,-0.0,-0.0,261.934943101352,2201.8567652014326,41.565495552682016,11.565495552682023,0.0,191.11706583747002,0.0,-5.329070518200751e-15,0.0,0.0
TD_WINTER,13,120,8295.0,6210.0,30.0,-0.0,0.0,4991.875863174575,0.0,0.0,7833.6,0.0,0.0,2070.0,6210.0,0.0,0.0,0.0,0.0,261.934943101352,2460.4758631745754,46.06003087465647,16.060030874656462,0.0,207.1691335010499,0.0,6.217248937900877e-15,0.0,0.0
TD_WINTER,14,120,8400.0,6480.0,35.0,-0.0,0.0,3711.9076931298114,0.0,0.0,8755.2,0.0,0.0,2160.0,6480.0,0.0,0.0,0.0,0.0,261.934943101352,1907.107693129812,36.20642151501619,1.2064215150159896,0.0,208.3669229688367,0.0,0.0,0.0,0.0
TD_WINTER,15,120,8715.0,7020.000000000001,40.0,-0.0,0.0,2239.9442975783345,0.0,0.0,9676.8,0.0,0.0,2340.0000000000005,7020.000000000001,0.0,0.0,-0.0,0.0,261.934943101352,861.7442975783342,16.896947011339886,0.0,23.103052988660153,185.25518802505283,0.0,3.907985046680551e-14,0.0,0.0
TD_WINTER,16,120,9030.0,7695.000000000001,50.0,-0.0,0.0,767.9809020268576,0.0,0.0,10137.6,0.0,0.0,1967.5651207326036,5902.695362197811,1792.30463780219,180.1513977253912,0.0,91.98421870574634,165.1094497268822,0.0,0.0,0.0,49.99999999999999,135.24746905888512,7.105427357601002e-15,0.0,0.0,389.12701908684517
TD_WINTER,17,120,9450.0,8640.0,60.0,-0.0,0.0,127.99681700447627,0.0,0.0,10828.8,0.0,0.0,1559.183805624746,4677.5514168742375,3962.4485831257625,398.2808701206329,0.0,52.38698862027042,109.96525117922911,0.0,0.0,0.0,59.99999999999999,75.24183374767432,7.105427357601002e-15,0.0,0.0,860.2866794605673
TD_WINTER,18,120,9240.0,9450.0,50.0,0.0,0.0,0.0,0.0,0.0,11520.0,0.0,0.0,2332.38698862027,6997.16096586081,2452.8390341391896,246.5442375563068,0.0,52.38698862027041,54.821052631576066,0.0,0.0,0.0,49.99999999999999,25.238698671268175,7.105427357601002e-15,0.0,0.0,532.5355531216226
TD_WINTER,19,120,8610.0,9720.0,35.0,0.0,0.0,0.0,0.0,0.0,11980.800000000001,0.0,0.0,2925.0,8775.0,945.0,94.98556621448846,0.0,52.07999999999726,0.0,497.8799999999992,9.762352941176454,0.0,25.237647058823537,0.0,0.0,-8.881784197001252e-15,0.0,205.16882302329532
TD_WINTER,20,120,7770.0,9450.0,25.0,0.0,0.0,0.0,0.0,0.0,12672.000000000002,0.0,0.0,2925.0,8775.0,675.0,67.8468330103489,33.08651912859184,0.0,31.432193172162243,1943.91348087141,36.875617655772515,11.875617655772515,0.0,11.875617655772515,0.0,0.0,0.0,146.54915930235347
TD_WINTER,21,120,6825.0,9180.0,20.0,0.0,0.0,0.0,0.0,0.0,12441.6,0.0,0.0,2925.0,8775.0,405.0,40.70809980620934,52.38698862027041,0.0,81.19983236141913,2639.2130113797302,49.03898334474238,29.038983344742377,0.0,40.914106183112565,0.0,1.7763568394002505e-15,0.0,87.92949558141208
TD_WINTER,22,120,6090.0,8775.0,15.0,0.0,0.0,0.0,0.0,0.0,11520.0,0.0,0.0,2925.0,8775.0,0.0,0.0,52.38698862027041,0.0,130.967471550676,2452.61301137973,45.92898334474237,30.928983344742377,0.0,71.84138477343065,0.0,-5.329070518200751e-15,0.0,0.0
TD_WINTER,23,120,5670.0,8505.0,15.0,0.0,0.0,0.0,0.0,0.0,10598.4,0.0,0.0,2835.0,8505.0,0.0,0.0,0.0,0.0,130.967471550676,2093.3999999999996,39.59355436720142,24.59355436720149,0.0,96.4319457495999,0.0,0.0,0.0,0.0
TD_TRANSITION,0,125,5200.0,5580.0,15.0,0.0,2616.7999999999993,0.0,0.0,0.0,7060.0,2616.7999999999993,0.0,1860.0,5580.0,0.0,0.0,0.0,0.0,130.967471550676,0.0,0.0,0.0,14.999999999999996,81.42792775186032,3.552713678800501e-15,0.0,0.0,0.0
TD_TRANSITION,1,125,5000.0,5490.0,15.0,0.0,3538.0,0.0,0.0,0.0,6830.0,3538.0,0.0,1830.0,5490.0,0.0,0.0,0.0,0.0,130.967471550676,0.0,0.0,0.0,14.999999999999996,66.42453492153733,3.552713678800501e-15,0.0,0.0,0.0
TD_TRANSITION,2,125,4800.0,5400.0,15.0,0.0,4459.199999999999,0.0,0.0,0.0,6600.0,4459.199999999999,0.0,1800.0,5400.0,0.0,0.0,0.0,0.0,130.967471550676,0.0,0.0,0.0,14.999999999999996,51.42176723258227,3.552713678800501e-15,0.0,0.0,0.0
TD_TRANSITION,3,125,4700.0,5310.0,15.0,0.0,5050.0,0.0,0.0,0.0,6470.0,5050.0,0.0,1770.0,5310.0,0.0,0.0,0.0,0.0,130.967471550676,0.0,0.0,0.0,14.999999999999996,36.41962465894758,3.552713678800501e-15,0.0,0.0,0.0
TD_TRANSITION,4,125,4800.0,5220.0,20.0,0.0,4942.919999999894,0.0,0.0,0.0,7037.880000000107,4942.919999999894,0.0,1740.0,5220.0,0.0,0.0,0.0,0.0,130.967471550676,497.88000000010766,8.298000000001794,0.0,11.701999999998609,24.716107174588185,0.0,4.0323300254385686e-13,0.0,0.0
TD_TRANSITION,5,125,5200.0,5400.0,25.0,0.0,1553.4617388880852,127.99681700447627,0.0,0.0,9966.538261111915,1553.4617388880852,0.0,1800.0,5400.0,0.0,0.0,0.0,0.0,130.967471550676,3094.53507811639,56.62768445702005,31.627684457020052,0.0,56.342761793809295,0.0,0.0,0.0,0.0
TD_TRANSITION,6,125,6200.0,5850.0,40.0,0.0,0.0,767.9809020268576,0.0,0.0,10598.4,0.0,0.0,1950.0,5850.0,0.0,0.0,-0.0,0.0,130.967471550676,3216.3809020268573,58.658448188861165,18.658448188861172,0.0,74.99886236759572,0.0,-5.329070518200751e-15,0.0,0.0
TD_TRANSITION,7,125,7000.0,6300.0,50.0,0.0,0.0,1919.952255067144,0.0,0.0,9216.0,0.0,0.0,2100.0,6300.0,0.0,0.0,-0.0,0.0,130.967471550676,2035.9522550671452,38.54904991387679,0.0,11.450950086123207,63.54478732887386,0.0,-1.7763568394002505e-15,0.0,0.0
TD_TRANSITION,8,125,7600.0,6120.0,55.0,0.0,0.0,3519.9124676230977,0.0,0.0,8294.4,0.0,0.0,2040.0,6120.0,0.0,0.0,-0.0,0.0,130.967471550676,2174.3124676230973,41.064690142166825,0.0,13.935309857833168,49.60682977156865,0.0,0.0,0.0,0.0
TD_TRANSITION,9,125,8100.0,5400.0,55.0,0.0,0.0,4799.88063766786,0.0,0.0,7372.8,0.0,0.0,1800.0,5400.0,0.0,0.0,-0.0,0.0,130.967471550676,2272.6806376678605,42.853202324798886,0.0,12.146797675201114,37.45796514512705,0.0,1.7763568394002505e-15,0.0,0.0
TD_TRANSITION,10,125,8300.0,4680.0,45.0,0.0,0.0,5631.859948196956,0.0,0.0,6912.0,0.0,0.0,1560.0,4680.0,0.0,0.0,-0.0,0.0,130.967471550676,2683.859948196956,49.783098958362814,4.783098958362814,0.0,42.239503354942144,0.0,0.0,0.0,0.0
TD_TRANSITION,11,125,8200.0,4320.0,35.0,0.0,0.0,6079.848807712622,0.0,0.0,6451.200000000001,0.0,0.0,1440.0,4320.0,0.0,0.0,0.0,0.0,130.967471550676,2891.048807712623,53.23624661695726,18.23624661695726,0.0,60.47398999259295,0.0,0.0,0.0,0.0
TD_TRANSITION,12,125,8000.0,4140.0,30.0,0.0,0.0,5759.856765201433,0.0,0.0,6912.0,0.0,0.0,1380.0,4140.0,0.0,0.0,0.0,0.0,130.967471550676,3291.8567652014326,59.916379241770755,29.916379241770755,0.0,90.38784948478067,0.0,0.0,0.0,0.0
TD_TRANSITION,13,125,7900.0,4140.0,30.0,0.0,226.27586317457462,4765.6,226.27586317457462,0.0,7833.6,0.0,0.0,1380.0,4140.0,0.0,0.0,0.0,0.0,130.967471550676,3319.2000000000007,60.37209982174689,30.3720998217469,0.0,120.75618314613237,0.0,-8.881784197001252e-15,0.0,0.0
TD_TRANSITION,14,125,8000.0,4320.0,35.0,0.0,0.0,3711.9076931298114,0.0,0.0,8755.2,0.0,0.0,1440.0,4320.0,0.0,0.0,0.0,0.0,130.967471550676,3027.107693129812,55.503894707243745,20.503894707243745,0.0,141.25504634574503,0.0,0.0,0.0,0.0
TD_TRANSITION,15,125,8300.0,4680.0,40.0,0.0,0.0,2239.9442975783345,0.0,0.0,9676.8,0.0,0.0,1560.0,4680.0,0.0,0.0,-0.0,0.0,130.967471550676,2056.7442975783338,38.92708705044386,0.0,1.0729129495561551,140.1762477692578,0.0,0.0,0.0,0.0
TD_TRANSITION,16,125,8600.0,5130.0,50.0,0.0,0.0,767.9809020268576,0.0,0.0,10137.6,0.0,0.0,1710.0,5130.0,0.0,0.0,-0.0,0.0,130.967471550676,595.580902026858,11.67805690248741,0.0,38.32194309751257,101.84846399475482,0.0,-1.5987211554602254e-14,0.0,0.0
TD_TRANSITION,17,125,9000.0,5760.0,60.0,0.0,36.79681700447629,127.99681700447627,0.0,0.0,10792.003182995522,36.79681700447629,0.0,1920.0,5760.0,0.0,0.0,0.0,0.0,130.967471550676,-1.3642420526593924e-12,-2.6749844169792007e-14,0.0,60.00000000000003,41.84422030875501,0.0,0.0,0.0,0.0
TD_TRANSITION,18,125,8800.0,6300.0,50.0,0.0,0.0,0.0,0.0,0.0,11520.0,0.0,0.0,2100.0,6300.0,0.0,0.0,0.0,0.0,130.967471550676,620.0,12.156862745098039,0.0,37.84313725490196,3.9993395446735214,0.0,0.0,0.0,0.0
TD_TRANSITION,19,125,8200.0,6480.0,35.0,0.0,0.0,0.0,0.0,0.0,11980.800000000001,0.0,0.0,2160.0,6480.0,0.0,0.0,0.0,0.0,130.967471550676,1620.800000000001,31.00082709447417,0.0,3.9991729055258265,0.0,0.0,-1.7763568394002505e-15,0.0,0.0
TD_TRANSITION,20,125,7400.0,6300.0,25.0,0.0,1847.7223529411785,0.0,0.0,0.0,10824.277647058823,1847.7223529411785,0.0,2100.0,6300.0,0.0,0.0,0.0,0.0,130.967471550676,1324.2776470588235,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TD_TRANSITION,21,125,6500.0,6120.0,20.0,0.0,2414.419585361662,0.0,0.0,0.0,10027.180414638338,2414.419585361662,0.0,2040.0,6120.0,0.0,0.0,0.0,0.0,130.967471550676,1487.1804146383386,25.8701257772223,5.8701257772223014,0.0,5.8701257772223014,0.0,-2.6645352591003757e-15,0.0,0.0
TD_TRANSITION,22,125,5800.0,5850.0,15.0,0.0,450.7999999999993,0.0,0.0,0.0,11069.2,450.7999999999993,0.0,1950.0,5850.0,0.0,0.0,-0.0,0.0,130.967471550676,3319.2000000000007,60.37209982174689,45.37209982174689,0.0,51.24198101039514,0.0,-1.7763568394002505e-15,0.0,0.0
TD_TRANSITION,23,125,5400.0,5670.0,15.0,0.0,0.0,0.0,0.0,0.0,10598.4,0.0,0.0,1890.0,5670.0,0.0,0.0,0.0,0.0,130.967471550676,3308.3999999999996,60.19209982174687,45.192099821746865,0.0,96.4319457495999,0.0,7.105427357601002e-15,0.0,0.0
