scenario_id,status,total_cost_cny,grid_cost_cny,gas_cost_cny,curtailment_cost_cny,carbon_cost_cny,battery_om_cost_cny,electrolyzer_om_cost_cny,h2_external_supply_cost_cny,fuel_cell_om_cost_cny,grid_purchase_kwh,renewable_used_kwh,renewable_curtailment_kwh,gas_consumption_m3,carbon_emission_kg,battery_charge_kwh,battery_discharge_kwh,battery_soc_min_kwh,battery_soc_max_kwh,battery_terminal_delta_kwh,hydrogen_load_kg,h2_production_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_generation_kwh,h2_storage_min_kg,h2_storage_max_kg,max_power_balance_residual_kw,max_heat_balance_residual_kw,max_hydrogen_balance_residual_kg,max_fuel_cell_conversion_residual_kw,case_label,study_id,study_title,base_scenario_id,x_label,x_value
R5,optimal,6145.605866183679,0.0,0.0,5231.961218836565,0.0,120.37221144967685,793.2724358974361,0.0,0.0,0.0,257000.38781163434,52319.61218836565,0.0,0.0,6327.054478301017,5710.166666666667,4052.6315789473692,10000.0,0.0,790.0,793.272435897436,0.0,0.0,0.0,243.65705128205124,425.7692307692307,1.3642420526593924e-12,0.0,1.4210854715202004e-14,0.0,2.0 倍,renewable_scale_sensitivity,新能源出力比例敏感性,S5,风光可发功率倍率,2.0
