scenario_id,status,total_cost_cny,grid_cost_cny,gas_cost_cny,curtailment_cost_cny,carbon_cost_cny,battery_om_cost_cny,electrolyzer_om_cost_cny,h2_external_supply_cost_cny,fuel_cell_om_cost_cny,grid_purchase_kwh,renewable_used_kwh,renewable_curtailment_kwh,gas_consumption_m3,carbon_emission_kg,battery_charge_kwh,battery_discharge_kwh,battery_soc_min_kwh,battery_soc_max_kwh,battery_terminal_delta_kwh,hydrogen_load_kg,h2_production_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_generation_kwh,h2_storage_min_kg,h2_storage_max_kg,max_power_balance_residual_kw,max_heat_balance_residual_kw,max_hydrogen_balance_residual_kg,max_fuel_cell_conversion_residual_kw,case_label,study_id,study_title,base_scenario_id,x_label,x_value
R4,optimal,9578.69318187405,7560.003416435824,0.0,598.7017543859647,648.9169122526313,281.0710987996306,490.00000000000006,0.0,0.0,16050.794090489373,226002.98245614034,5987.017543859647,0.0,10399.309491228065,14773.776546629728,13333.333333333328,0.0,10000.0,0.0,790.0,490.0000000000001,0.0,0.0,0.0,0.0,315.0,1.5916157281026244e-12,0.0,4.263256414560601e-14,0.0,1.5 倍,renewable_scale_sensitivity,新能源出力比例敏感性,S5,风光可发功率倍率,1.5
