scenario_id,status,total_cost_cny,grid_cost_cny,gas_cost_cny,curtailment_cost_cny,carbon_cost_cny,battery_om_cost_cny,electrolyzer_om_cost_cny,h2_external_supply_cost_cny,h2_sale_revenue_cny,fuel_cell_om_cost_cny,carbon_cap_excess_cost_cny,grid_purchase_kwh,renewable_available_kwh,renewable_used_kwh,renewable_consumption_rate,renewable_min_consumption_rate,renewable_curtailment_kwh,gas_consumption_m3,heat_pump_heat_kwh,gas_boiler_heat_kwh,carbon_emission_kg,battery_charge_kwh,battery_discharge_kwh,battery_soc_min_kwh,battery_soc_max_kwh,battery_terminal_delta_kwh,hydrogen_load_kg,electrolyzer_power_kwh,h2_production_kg,h2_external_supply_kg,h2_sale_kg,h2_fuel_cell_kg,fuel_cell_generation_kwh,h2_storage_min_kg,h2_storage_max_kg,max_power_balance_residual_kw,max_heat_balance_residual_kw,max_hydrogen_balance_residual_kg,max_fuel_cell_conversion_residual_kw,carbon_emission_cap_kg,carbon_cap_excess_kg,case_label,study_id,study_title,base_scenario_id,x_label,x_value
CAP0,optimal,43362.68717905965,38914.171228070176,0.0,0.0,3557.9896352,400.5263157894737,490.00000000000017,0.0,0.0,0.0,0.0,88005.9649122807,154660.0,154660.0,1.0,0.0,0.0,0.0,144400.0,0.0,57019.06466666667,21052.63157894737,19000.0,0.0,10000.0,0.0,790.0,25480.000000000007,490.0000000000001,0.0,0.0,0.0,0.0,0.0,393.8461538461538,1.3642420526593924e-12,0.0,2.1316282072803006e-14,0.0,57019.06466666667,0.0,100%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,1.0
CAP1,optimal,177620.3707526514,44289.39263157896,0.0,0.0,3202.1906716800004,0.0,360.2314439946022,129768.55600539784,0.0,0.0,0.0,79205.36842105264,154660.0,154660.0,1.0,0.0,0.0,0.0,144400.0,0.0,51317.15820000001,0.0,0.0,5000.0,5000.0,0.0,790.0,18732.035087719312,360.2314439946022,129.76855600539784,0.0,0.0,0.0,0.0,393.8461538461538,1.3642420526593924e-12,0.0,1.4210854715202004e-14,0.0,51317.158200000005,0.0,90%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.9
CAP2,optimal,343806.7569227348,41758.57978947369,0.0,0.0,2846.3917081600002,0.0,190.9892037786776,299010.7962213224,0.0,0.0,0.0,70404.77192982456,154660.0,154660.0,1.0,0.0,0.0,0.0,144400.0,0.0,45615.25173333334,0.0,0.0,5000.0,5000.0,0.0,790.0,9931.438596491233,190.9892037786776,299.0107962213224,0.0,0.0,0.0,0.0,285.0,1.3642420526593924e-12,0.0,0.0,0.0,45615.25173333334,0.0,80%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.8
CAP3,optimal,510702.1865061435,39204.77810526317,0.0,0.0,2490.59274464,7.360364484618514,21.021566274518822,468978.43372548115,0.0,0.0,0.0,61604.1754385965,154660.0,154660.0,1.0,0.0,0.0,0.0,144400.0,0.0,39913.34526666667,386.87855372502037,349.157894736831,4632.465373961211,5000.0,0.0,790.0,1093.1214462749788,21.021566274518822,468.9784337254812,0.0,0.0,0.0,0.0,285.0,1.3642420526593924e-12,0.0,0.0,0.0,39913.34526666667,0.0,70%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.7
CAP4,optimal,958419.2693417429,31751.483287719308,0.0,0.0,2134.7937811200004,28.156999999999986,0.0,924114.1325536052,0.0,390.7027192982448,0.0,52803.578947368434,154660.0,154660.0,1.0,0.0,0.0,0.0,144400.0,0.0,34211.4388,1479.999999999999,1335.6999999999996,3594.0000000000005,5000.0,0.0,790.0,0.0,0.0,924.1141325536053,0.0,434.11413255360543,7814.054385964897,0.0,442.2222222222222,1.3642420526593924e-12,0.0,1.4210854715202004e-14,0.0,34211.4388,0.0,60%,carbon_cap_sensitivity,碳排放上限敏感性,S5,碳排放上限比例,0.6
